 ,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,139,255,0,255,255,200.658,13.687,45.113,194,6,13,15,15.595,11.348,128.211,0.858,17.000,35445,255,NaN,NaN,100,35445,1,197,6,118.072,12.021,1.374,0.728,0.914
2,242,255,0,255,255,813.946,326.806,59.598,805,318,18,18,18.521,16.637,50.576,0.856,20.125,61710,255,NaN,NaN,100,61710,1,809,336,63.435,17.678,1.113,0.898,0.922
3,162,255,0,255,255,312.019,368.883,47.698,305,361,14,16,15.996,12.895,73.040,0.895,17.088,41310,255,NaN,NaN,100,41310,1,309,377,69.444,13.532,1.240,0.806,0.913
4,2534,255,0,255,255,284.270,403.270,202.693,255,374,57,60,63.342,50.936,52.835,0.775,67.201,646170,255,NaN,NaN,100,646170,1,265,428,53.471,52.200,1.244,0.804,0.959
5,2267,255,0,255,255,957.839,477.031,193.380,931,442,52,63,58.188,49.605,69.197,0.762,65.552,578085,255,NaN,NaN,100,578085,1,946,503,68.523,52.000,1.173,0.853,0.931
6,1956,255,0,255,255,918.446,591.483,171.723,893,567,51,49,50.251,49.560,170.840,0.834,51.624,498780,255,NaN,NaN,100,498780,1,897,577,148.465,49.000,1.014,0.986,0.966
7,224,255,0,255,255,570.763,606.330,57.012,562,598,17,17,17.189,16.592,61.631,0.866,18.601,57120,255,NaN,NaN,100,57120,1,565,614,53.746,16.971,1.036,0.965,0.926
