Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00222.png,1,497,497,31.859,255,255,80.669,25.229,25.082,130.424,0.960,0.960,26.420,8,14,150.524,25.000,126735,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00008.png,2,1370,685,42.920,255,255,79.548,24.983,23.850,76.462,0.936,0.936,25.989,22,23,72.779,24.389,174675,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00034.png,1,732,732,35.362,255,255,99.154,30.816,30.244,77.039,0.936,0.961,31.953,17,37,69.864,30.000,186660,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00020.png,1,1390,1390,45.950,255,255,137.782,42.507,41.636,53.084,0.920,0.966,43.600,10,40,36.607,41.719,354450,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00021.png,1,619,619,33.550,255,255,93.154,28.909,27.263,14.872,0.896,0.942,32.016,7,26,14.470,27.000,157845,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00035.png,1,1131,1131,40.263,255,255,123.054,39.314,36.629,170.190,0.939,0.970,40.311,8,19,156.615,36.000,288405,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00009.png,1,406,406,27.395,255,255,73.841,22.848,22.625,7.930,0.936,0.947,23.854,10,27,33.024,23.000,103530,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00223.png,1,757,757,37.383,255,255,101.983,31.109,30.983,76.738,0.915,0.953,32.311,17,38,68.199,31.000,193035,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00196.png,1,557,557,34.812,255,255,86.669,26.772,26.491,171.008,0.932,0.955,27.857,16,7,111.038,26.000,142035,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00182.png,1,905,905,40.987,255,255,112.569,34.705,33.203,56.562,0.897,0.960,38.013,13,39,54.638,33.000,230775,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00155.png,1,566,566,32.869,255,255,87.497,27.632,26.080,106.830,0.929,0.953,29.155,13,9,120.964,26.000,144330,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00141.png,1,789,789,32.363,255,255,104.225,31.948,31.444,61.293,0.913,0.955,33.377,7,27,8.616,31.820,201195,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00169.png,1,897,897,39.796,255,255,111.054,35.309,32.346,0.093,0.914,0.959,36.674,7,27,11.004,33.000,228735,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00157.png,1,834,834,38.683,255,255,105.983,33.851,31.370,3.755,0.933,0.964,34.713,6,24,11.634,31.000,212670,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00143.png,1,752,752,39.746,255,255,101.740,31.322,30.569,48.430,0.913,0.955,33.015,9,31,35.134,31.000,191760,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00194.png,1,952,952,40.476,255,255,113.397,35.198,34.437,85.839,0.930,0.965,36.359,14,40,58.496,34.000,242760,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00180.png,1,941,941,38.408,255,255,112.811,35.521,33.730,161.026,0.929,0.965,36.401,9,15,142.815,34.000,239955,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00209.png,1,963,963,36.395,255,255,117.054,35.672,34.373,18.471,0.883,0.957,38.275,9,37,33.275,35.000,245565,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00221.png,1,650,650,35.230,255,255,97.497,30.189,27.414,122.042,0.859,0.939,33.838,9,8,124.160,28.000,165750,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00023.png,1,945,945,41.888,255,255,113.740,35.180,34.201,131.873,0.918,0.966,38.013,14,9,125.362,34.000,240975,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00037.png,1,739,739,33.454,255,255,100.569,31.310,30.052,166.360,0.918,0.955,32.757,8,20,167.661,30.000,188445,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00036.png,1,213,213,21.472,255,255,52.284,16.548,16.388,48.391,0.979,0.951,17.804,11,23,51.843,16.000,54315,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00022.png,1,1015,1015,41.429,255,255,116.225,36.375,35.528,15.146,0.944,0.970,37.443,9,34,34.114,35.000,258825,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00234.png,1,525,525,33.654,255,255,83.841,26.170,25.543,68.276,0.939,0.957,27.459,11,31,56.889,25.000,133875,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00220.png,1,633,633,31.259,255,255,92.569,28.435,28.343,57.679,0.928,0.955,29.614,21,7,101.689,28.284,161415,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00208.png,1,696,696,38.538,255,255,96.326,30.032,29.508,90.000,0.943,0.963,30.887,15,7,119.055,29.000,177480,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00181.png,1,629,629,35.658,255,255,91.497,28.531,28.070,165.848,0.944,0.961,29.682,8,14,147.381,28.000,160395,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00195.png,1,585,585,33.182,255,255,88.912,27.309,27.275,11.849,0.930,0.954,28.653,14,9,119.249,27.000,149175,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00142.png,1,1057,1057,39.887,255,255,123.054,38.717,34.760,107.749,0.877,0.955,41.785,16,7,111.038,35.000,269535,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00156.png,1,1047,1047,41.880,255,255,119.054,36.851,36.175,51.933,0.928,0.967,38.013,13,40,54.638,36.000,266985,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00173.png,1,732,732,34.659,255,255,103.983,31.860,29.253,34.941,0.851,0.938,36.249,7,28,24.444,29.665,186660,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00167.png,1,905,905,40.115,255,255,111.397,34.546,33.355,57.283,0.916,0.960,35.847,16,40,59.859,33.988,230775,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00198.png,1,977,977,39.910,255,255,114.811,35.551,34.990,74.064,0.931,0.967,36.715,16,9,119.358,35.000,249135,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00205.png,2,1064,532,36.190,255,255,76.426,24.500,22.323,48.701,0.921,0.951,25.646,14.500,25,63.281,22.324,135660,255,NaN,NaN
2024-10-30 P2328 Group 1 Rev 2 R02 PP1_00211.png,1,820,820,39.614,255,255,105.154,32.482,32.143,66.262,0.932,0.965,33.615,13,37,59.621,32.000,209100,255,NaN,NaN
