Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00046.png,1,1696,1696,45.591,255,255,151.782,47.835,45.143,74.193,0.925,0.973,49.092,17,51,56.634,45.000,432480,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00052.png,1,669,669,35.397,255,255,95.740,29.318,29.054,57.965,0.917,0.953,30.610,10,31,38.367,29.000,170595,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00085.png,1,1375,1375,42.321,255,255,136.711,42.094,41.590,109.822,0.925,0.969,44.385,19,9,112.521,41.000,350625,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00091.png,1,1465,1465,40.706,255,255,145.681,43.584,42.798,115.050,0.867,0.950,47.539,22,7,104.621,43.134,373575,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00244.png,1,597,597,30.152,255,255,89.497,28.003,27.144,83.310,0.937,0.957,29.155,17,36,67.834,27.000,152235,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00522.png,1,599,599,29.639,255,255,89.740,28.531,26.731,5.555,0.935,0.955,29.428,7,22,170.218,27.000,152745,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00536.png,1,623,623,34.496,255,255,91.497,28.283,28.046,158.301,0.935,0.959,29.411,13,10,125.311,28.000,158865,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00250.png,1,1361,1361,40.470,255,255,136.711,42.232,41.033,4.734,0.915,0.968,43.278,11,43,40.314,41.000,347055,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00278.png,1,806,806,31.633,255,255,104.225,32.818,31.271,18.997,0.932,0.960,33.838,10,21,161.030,31.820,205530,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00287.png,1,785,785,38.765,255,255,103.154,31.852,31.379,0.115,0.927,0.961,33.015,13,9,125.134,31.000,200175,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00293.png,1,725,725,38.319,255,255,98.912,30.800,29.970,52.061,0.931,0.962,32.450,8,31,33.690,30.000,184875,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00330.png,1,615,615,34.864,255,255,90.912,28.052,27.913,73.392,0.935,0.957,29.155,8,27,22.166,28.000,156825,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00456.png,1,923,923,40.078,255,255,112.811,34.378,34.185,75.317,0.911,0.957,35.609,10,11,141.843,34.000,235365,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00442.png,1,681,681,34.394,255,255,94.912,29.739,29.156,129.069,0.950,0.966,30.806,13,10,125.754,29.000,173655,255,NaN,NaN
