Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01435.png,1,782,782,37.778,255,255,102.569,31.703,31.406,47.483,0.934,0.961,33.121,8,30,28.887,31.000,199410,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00703.png,1,1121,1121,43.099,255,255,123.054,38.216,37.348,73.179,0.930,0.968,39.395,18,44,66.038,37.000,285855,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00065.png,1,804,804,40.606,255,255,104.569,32.273,31.720,132.455,0.924,0.959,33.601,13,8,126.529,32.000,205020,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00071.png,1,459,459,31.809,255,255,80.083,25.474,22.942,96.251,0.899,0.942,26.683,16,6,102.995,24.000,117045,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00717.png,1,1369,1369,46.094,255,255,136.711,42.108,41.395,4.724,0.920,0.967,43.829,14,9,124.778,41.000,349095,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01409.png,1,963,963,40.944,255,255,114.225,35.302,34.733,31.960,0.927,0.964,36.401,7,29,15.945,35.000,245565,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00924.png,1,978,978,39.918,255,255,114.811,35.457,35.119,177.218,0.932,0.966,36.770,7,31,22.380,35.000,249390,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01384.png,1,739,739,37.323,255,255,99.983,30.936,30.415,0.870,0.929,0.957,32.016,7,19,165.530,30.858,188445,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01390.png,1,576,576,37.870,255,255,87.497,27.266,26.897,11.521,0.945,0.958,28.653,13,7,119.249,27.000,146880,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00930.png,1,542,542,32.262,255,255,84.669,26.411,26.129,78.783,0.950,0.960,27.857,15,34,68.962,26.000,138210,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00918.png,1,883,883,40.842,255,255,108.811,34.201,32.873,155.592,0.937,0.966,35.171,6,20,165.174,33.000,225165,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01145.png,1,462,462,32.859,255,255,77.841,24.438,24.071,14.201,0.958,0.960,25.632,7,23,20.556,24.000,117810,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00529.png,1,1385,1385,40.711,255,255,142.610,46.817,37.667,179.854,0.856,0.946,50.220,7,22,167.347,39.000,353175,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01151.png,1,1067,1067,42.680,255,255,121.054,37.115,36.604,90.729,0.915,0.963,38.419,13,40,51.340,37.000,272085,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00267.png,1,1086,1086,39.405,255,255,121.640,37.683,36.694,126.472,0.922,0.965,39.115,15,8,122.471,37.000,276930,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01179.png,1,624,624,36.237,255,255,92.912,28.308,28.066,130.585,0.908,0.953,29.732,11,11,132.274,28.000,159120,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00501.png,1,939,939,37.696,255,255,111.983,35.189,33.975,74.244,0.941,0.968,36.359,14,42,58.496,33.000,239445,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00515.png,1,1483,1483,46.460,255,255,141.539,43.496,43.411,26.568,0.930,0.971,45.000,15,46,53.130,43.000,378165,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00273.png,1,907,907,40.204,255,255,110.811,34.144,33.822,61.711,0.928,0.962,35.355,8,33,28.740,34.000,231285,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01186.png,1,1219,1219,43.396,255,255,129.296,40.082,38.723,135.767,0.916,0.963,41.677,9,15,149.744,39.000,310845,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00298.png,1,745,745,38.481,255,255,100.326,31.219,30.385,115.523,0.930,0.963,32.450,8,13,146.310,30.000,189975,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01192.png,1,583,583,31.599,255,255,88.326,27.427,27.064,123.195,0.939,0.957,28.653,15,10,119.249,27.000,148665,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01193.png,1,634,634,36.818,255,255,93.497,28.763,28.065,51.582,0.911,0.953,30.806,13,34,54.246,28.000,161670,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00299.png,1,1151,1151,39.526,255,255,132.024,40.133,36.516,177.525,0.830,0.939,43.566,7,24,170.754,38.000,293505,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01187.png,1,784,784,39.596,255,255,103.740,32.147,31.052,146.800,0.915,0.959,33.422,10,12,141.072,31.000,199920,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00514.png,1,807,807,39.872,255,255,105.154,32.640,31.480,118.777,0.917,0.958,34.132,8,14,148.173,31.772,205785,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00272.png,1,1617,1617,48.068,255,255,149.196,45.712,45.040,161.197,0.913,0.968,46.861,14,11,129.806,45.000,412335,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01178.png,1,1042,1042,41.680,255,255,119.054,37.193,35.671,23.921,0.924,0.963,38.328,6,29,15.124,36.000,265710,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00266.png,1,954,954,41.406,255,255,114.225,35.159,34.548,121.171,0.919,0.960,36.401,15,9,127.185,35.000,243270,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00500.png,1,991,991,39.704,255,255,115.640,36.067,34.984,117.573,0.931,0.966,37.202,9,14,143.746,35.000,252705,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00528.png,1,587,587,34.920,255,255,88.669,27.497,27.181,38.852,0.938,0.958,28.653,8,14,150.751,27.000,149685,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01150.png,1,887,887,39.422,255,255,111.640,35.520,31.795,102.750,0.894,0.952,36.715,15,8,119.358,32.888,226185,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01144.png,1,741,741,35.085,255,255,99.154,31.095,30.341,81.702,0.947,0.965,32.311,16,38,68.199,30.000,188955,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00919.png,1,693,693,37.480,255,255,96.912,29.884,29.526,107.344,0.927,0.960,31.241,10,11,140.194,29.000,176715,255,NaN,NaN
