 ,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,342,255,0,255,255,1029.991,14.187,71.841,1021,2,18,25,23.709,18.367,92.305,0.833,25.710,87210,255,NaN,NaN,100,87210,1,1027,2,103.496,18.000,1.291,0.775,0.923
2,902,255,0,255,255,880.449,42.743,124.510,863,23,36,40,39.835,28.831,120.939,0.731,41.183,230010,255,NaN,NaN,100,230010,1,868,25,119.055,29.818,1.382,0.724,0.897
3,610,255,0,255,255,912.948,45.585,97.296,899,28,27,36,32.362,23.999,77.186,0.810,36.674,155550,255,NaN,NaN,100,155550,1,909,64,78.996,26.348,1.348,0.742,0.919
4,543,255,0,255,255,742.857,48.148,99.296,730,33,26,32,33.181,20.836,54.418,0.692,36.359,138465,255,NaN,NaN,100,138465,1,733,64,58.496,22.627,1.592,0.628,0.915
5,378,255,0,255,255,682.563,49.167,77.154,671,36,22,25,25.319,19.009,61.777,0.798,27.313,96390,255,NaN,NaN,100,96390,1,677,61,66.251,20.230,1.332,0.751,0.921
6,227,255,0,255,255,1064.029,58.086,64.083,1057,46,15,25,22.017,13.127,84.521,0.695,25.080,57885,255,NaN,NaN,100,57885,1,1062,71,85.426,14.758,1.677,0.596,0.895
7,108,255,0,255,255,247.602,59.685,42.527,241,53,12,13,12.659,10.862,65.201,0.750,13.892,27540,255,NaN,NaN,100,27540,1,244,65,59.744,12.000,1.165,0.858,0.889
8,812,255,0,255,255,528.345,80.660,117.296,512,64,36,32,35.629,29.018,159.953,0.742,39.446,207060,255,NaN,NaN,100,207060,1,514,67,149.534,31.273,1.228,0.814,0.908
9,287,255,0,255,255,268.064,75.207,67.154,259,65,20,21,21.774,16.783,54.632,0.800,22.825,73185,255,NaN,NaN,100,73185,1,259,82,28.811,17.678,1.297,0.771,0.913
10,46,255,0,255,255,820.261,84.152,25.556,817,80,7,8,8.514,6.879,69.236,0.885,9.434,11730,255,NaN,NaN,100,11730,1,817,88,57.995,7.000,1.238,0.808,0.911
11,2021,255,0,255,255,805.596,110.752,186.309,779,87,54,49,55.426,46.427,155.783,0.732,60.803,515355,255,NaN,NaN,100,515355,1,782,94,143.696,49.000,1.194,0.838,0.935
12,1027,255,0,255,255,533.225,112.751,128.368,513,96,40,34,39.839,32.822,157.562,0.783,41.869,261885,255,NaN,NaN,100,261885,1,521,96,130.156,33.340,1.214,0.824,0.934
13,177,255,0,255,255,629.743,107.788,55.598,623,99,16,17,15.421,14.614,129.393,0.720,18.028,45135,255,NaN,NaN,100,45135,1,624,99,123.690,16.000,1.055,0.948,0.881
14,134,255,0,255,255,511.731,125.881,44.527,505,118,14,15,13.933,12.246,76.534,0.849,15.133,34170,255,NaN,NaN,100,34170,1,511,118,97.595,12.627,1.138,0.879,0.879
15,36,255,0,255,255,572.639,130.333,23.799,569,126,7,9,10.344,4.431,127.267,0.799,10.817,9180,255,NaN,NaN,100,9180,1,570,126,123.690,4.950,2.334,0.428,0.867
16,31,255,0,255,255,921.694,132.468,20.142,919,129,6,7,7.651,5.159,58.012,0.960,8.602,7905,255,NaN,NaN,100,7905,1,919,136,54.462,5.657,1.483,0.674,0.899
17,615,255,0,255,255,806.041,149.051,98.225,793,133,27,34,32.033,24.445,98.331,0.801,34.366,156825,255,NaN,NaN,100,156825,1,806,167,81.634,26.183,1.310,0.763,0.921
18,208,255,0,255,255,514.736,143.880,61.255,507,134,15,20,20.430,12.963,106.230,0.697,21.541,53040,255,NaN,NaN,100,53040,1,512,134,111.801,14.316,1.576,0.635,0.887
19,23,255,0,255,255,878.239,144.978,19.556,875,143,7,5,6.403,4.574,7.531,0.756,7.280,5865,255,NaN,NaN,100,5865,1,875,143,164.055,5.000,1.400,0.714,0.836
20,685,255,0,255,255,652.153,179.090,110.368,638,160,27,37,33.731,25.857,78.331,0.707,37.216,174675,255,NaN,NaN,100,174675,1,655,160,96.170,27.000,1.305,0.767,0.905
21,29,255,0,255,255,841.948,166.914,23.213,838,163,8,7,8.417,4.387,146.714,0.676,9.220,7395,255,NaN,NaN,100,7395,1,840,163,130.601,5.310,1.919,0.521,0.763
22,1003,255,0,255,255,833.630,185.743,127.924,815,166,37,38,41.782,30.565,133.142,0.770,43.566,255765,255,NaN,NaN,100,255765,1,825,166,121.866,31.497,1.367,0.732,0.938
23,582,255,0,255,255,498.624,183.552,97.539,483,169,33,26,31.483,23.537,161.088,0.769,33.377,148410,255,NaN,NaN,100,148410,1,483,181,171.384,25.913,1.338,0.748,0.917
24,153,255,0,255,255,521.624,179.088,48.770,513,172,17,13,15.792,12.336,168.200,0.808,17.263,39015,255,NaN,NaN,100,39015,1,513,178,169.992,13.000,1.280,0.781,0.890
25,649,255,0,255,255,716.355,192.329,104.468,702,179,29,29,29.419,28.088,42.052,0.747,33.838,165495,255,NaN,NaN,100,165495,1,702,201,34.160,28.700,1.047,0.955,0.928
26,1548,255,0,255,255,461.339,209.905,178.936,437,182,46,53,52.718,37.387,121.542,0.608,54.424,394740,255,NaN,NaN,100,394740,1,455,182,110.433,41.887,1.410,0.709,0.874
27,518,255,0,255,255,798.531,196.633,93.640,784,183,30,29,34.029,19.382,38.774,0.742,35.468,132090,255,NaN,NaN,100,132090,1,787,211,40.426,19.969,1.756,0.570,0.914
