 ,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,269,255,0,255,255,723.519,208.336,62.184,713,199,20,19,20.112,17.030,159.533,0.874,21.401,68595,255,NaN,NaN,100,68595,1,717,201,127.405,17.680,1.181,0.847,0.920
2,2082,255,0,255,255,710.595,239.581,182.794,685,212,53,54,52.996,50.020,42.560,0.783,56.365,530910,255,NaN,NaN,100,530910,1,687,252,25.201,50.913,1.060,0.944,0.948
3,1468,255,0,255,255,266.540,465.232,149.823,245,443,43,44,43.423,43.044,32.218,0.822,45.222,374340,255,NaN,NaN,100,374340,1,249,480,35.096,43.000,1.009,0.991,0.959
4,2664,255,0,255,255,113.154,490.809,199.279,84,461,58,60,59.147,57.347,80.080,0.843,60.440,679320,255,NaN,NaN,100,679320,1,105,520,73.664,58.000,1.031,0.970,0.967
5,48,255,0,255,255,172.396,481.562,26.385,168,478,9,7,8.613,7.096,6.814,0.866,9.434,12240,255,NaN,NaN,100,12240,1,168,483,32.005,7.000,1.214,0.824,0.881
6,1537,255,0,255,255,270.405,520.961,152.752,248,499,47,44,45.876,42.658,25.593,0.828,48.877,391935,255,NaN,NaN,100,391935,1,251,534,30.763,44.000,1.075,0.930,0.953
7,1330,255,0,255,255,976.520,530.904,140.995,956,510,41,42,41.382,40.921,123.413,0.841,42.720,339150,255,NaN,NaN,100,339150,1,956,537,16.314,41.000,1.011,0.989,0.962
8,2197,255,0,255,255,311.954,584.964,183.137,283,558,55,54,53.293,52.490,20.453,0.823,56.400,560235,255,NaN,NaN,100,560235,1,296,607,52.927,52.893,1.015,0.985,0.958
9,1990,255,0,255,255,396.175,652.417,178.108,371,626,50,57,53.062,47.751,82.798,0.788,57.871,507450,255,NaN,NaN,100,507450,1,392,683,80.049,49.193,1.111,0.900,0.951
10,2078,255,0,255,255,619.683,735.893,177.380,594,710,51,52,51.691,51.184,120.102,0.830,53.160,529890,255,NaN,NaN,100,529890,1,613,710,106.390,51.000,1.010,0.990,0.967
11,1505,255,0,255,255,1034.406,801.312,147.439,1012,780,46,43,46.099,41.567,29.228,0.870,49.649,383775,255,NaN,NaN,100,383775,1,1014,813,27.597,42.691,1.109,0.902,0.959
12,1561,255,0,255,255,646.013,823.980,152.167,624,801,44,46,44.718,44.445,91.221,0.847,46.615,398055,255,NaN,NaN,100,398055,1,626,837,35.395,44.000,1.006,0.994,0.959
13,384,255,0,255,255,1177.956,856.008,73.497,1167,845,22,22,23.462,20.839,135.218,0.893,24.597,97920,255,NaN,NaN,100,97920,1,1167,851,153.435,21.213,1.126,0.888,0.949
