Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,1753.65,1753.65,0.99,0.00,0.00,0.00,69884.67,54860.96,55243.27,1.83,55.00,55.00,634.00,1489.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.95,1.00,1.05,163.69,1.00,2024-10-29 15:19:34,47.25,48.18,47.25,239.30,2.98,1.00,-20.00,-90.00,0.00,1.13,0.00,1.00,44.64,44.64,11,40.00,41.00,27.16,50.37,1.00,178.58,0.00,0.00,0.00,1.09,33.22,71600,0.00,0.00,0.00,0.00,0.98,19583.00,0.94,2024-10-29 15:19:34,2024-10-29 15:19:34,0.02,BD9F31DF962A11EF937150EBF6EE7050,55243.27,58564.30,46.71
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,2014.94,2014.94,0.96,0.00,0.00,0.00,85024.58,66533.13,68038.96,1.83,56.00,56.00,266.00,1671.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.94,1.00,1.06,174.87,1.00,2024-10-29 15:19:34,50.65,52.05,50.65,194.82,2.98,1.00,-75.00,0.00,0.00,1.13,0.00,1.00,47.66,47.66,12,42.00,42.00,33.86,54.03,1.00,190.64,0.00,0.00,0.00,1.09,35.57,71600,0.00,0.00,0.00,0.00,0.97,27498.00,0.89,2024-10-29 15:19:34,2024-10-29 15:19:34,0.03,BD9F3616962A11EF937150EBF6EE7050,68038.96,73826.10,50.37
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,2856.14,2856.14,0.99,0.00,0.00,0.00,135714.69,113997.28,114823.93,1.83,59.00,59.00,676.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.07,204.72,1.00,2024-10-29 15:19:34,60.30,61.36,60.30,168.85,3.06,1.00,15.00,-50.00,0.00,1.13,0.00,1.00,55.70,55.70,13,48.00,48.00,36.96,63.19,1.00,222.80,0.00,0.00,0.00,1.09,39.75,71601,0.00,0.00,0.00,0.00,0.97,40653.00,0.96,2024-10-29 15:19:34,2024-10-29 15:19:34,0.02,BD9F3D4B962A11EF937150EBF6EE7050,114823.93,120955.31,59.53
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,3268.05,3268.05,0.99,0.00,0.00,0.00,161161.95,139661.76,140538.69,1.83,65.00,65.00,704.00,339.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.94,1.00,1.07,218.44,1.00,2024-10-29 15:19:34,64.51,65.58,64.51,158.59,3.06,1.00,60.00,-90.00,0.00,1.16,0.00,1.00,58.98,58.98,14,49.00,50.00,36.46,68.69,1.00,235.93,0.00,0.00,0.00,1.08,39.23,71601,0.00,0.00,0.00,0.00,0.97,45173.00,0.94,2024-10-29 15:19:34,2024-10-29 15:19:34,0.02,BD9F4C69962A11EF937150EBF6EE7050,140538.69,147686.83,63.19
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,2261.18,2261.18,0.97,0.00,0.00,0.00,119438.93,79986.48,80884.81,1.83,66.00,66.00,347.00,608.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.83,1.00,1.21,186.92,1.00,2024-10-29 15:19:34,53.66,55.91,53.66,216.91,3.06,1.00,5.00,-90.00,0.00,1.08,0.00,1.00,53.38,53.38,15,44.00,45.00,33.25,57.70,1.00,213.51,0.00,0.00,0.00,1.14,44.62,71601,0.00,0.00,0.00,0.00,0.91,29824.00,0.83,2024-10-29 15:19:34,2024-10-29 15:19:34,0.04,BD9F4EBB962A11EF937150EBF6EE7050,80884.81,91532.66,54.03
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,4892.88,4892.88,0.97,0.00,0.00,0.00,299318.99,255213.93,257460.47,1.83,69.00,69.00,383.00,872.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.76,0.99,1.32,269.34,0.99,2024-10-29 15:19:34,78.93,81.91,78.93,151.30,3.06,1.46,0.00,-75.00,0.10,0.91,0.00,0.68,93.46,63.86,16,58.00,61.00,36.18,85.17,1.00,314.64,0.00,0.00,0.00,1.17,51.06,71601,0.00,0.00,0.00,0.00,0.87,64372.00,0.79,2024-10-29 15:19:34,2024-10-29 15:19:34,0.04,BD9F55C4962A11EF937150EBF6EE7050,257460.47,287780.03,77.84
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,1868.18,1868.18,0.92,0.00,0.00,0.00,78279.69,57784.21,60742.51,1.83,72.00,72.00,720.00,1207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.93,1.00,1.07,169.70,1.00,2024-10-29 15:19:34,48.77,50.27,48.77,225.15,3.06,1.00,55.00,0.00,0.00,1.17,0.00,1.00,46.36,46.36,17,42.00,40.00,31.91,54.03,1.00,185.46,0.00,0.00,0.00,1.09,40.60,71601,0.00,0.00,0.00,0.00,0.97,24281.00,0.93,2024-10-29 15:19:34,2024-10-29 15:19:34,0.03,BD9F5CB7962A11EF937150EBF6EE7050,60742.51,66504.93,46.71
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,2113.20,2113.20,0.93,0.00,0.00,0.00,94304.87,70213.95,73076.22,1.83,76.00,76.00,313.00,1674.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.92,1.00,1.09,179.69,1.00,2024-10-29 15:19:34,51.87,53.42,51.87,216.76,3.06,1.00,-90.00,0.00,0.00,1.13,0.00,1.00,49.33,49.33,18,45.00,42.00,30.17,55.86,1.00,197.34,0.00,0.00,0.00,1.10,34.25,71601,0.00,0.00,0.00,0.00,0.96,25520.00,0.90,2024-10-29 15:19:34,2024-10-29 15:19:34,0.03,BD9F65FF962A11EF937150EBF6EE7050,73076.22,79827.20,50.37
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,5459.33,5459.33,0.64,0.00,0.00,0.00,412966.71,243947.19,303440.16,1.83,79.00,79.00,242.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.79,0.89,1.26,295.26,0.99,2024-10-29 15:19:34,83.37,90.05,83.37,174.94,3.16,1.00,-55.00,50.00,0.00,1.30,0.00,1.00,80.71,80.71,19,59.00,68.00,26.61,105.32,1.00,322.85,0.00,0.00,0.00,1.09,45.58,71602,0.00,0.00,0.00,0.00,0.89,52280.00,0.71,2024-10-29 15:19:34,2024-10-29 15:19:34,0.07,BD9F6CF8962A11EF937150EBF6EE7050,303440.16,382386.74,70.52
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,2623.57,2623.57,0.98,0.00,0.00,0.00,122761.60,99700.64,101088.89,1.83,84.00,84.00,284.00,211.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.08,197.50,1.00,2024-10-29 15:19:34,57.80,59.12,57.80,203.39,3.16,1.00,-20.00,5.00,0.00,1.14,0.00,1.00,53.87,53.87,20,47.00,47.00,33.79,61.36,1.00,215.47,0.00,0.00,0.00,1.09,39.71,71602,0.00,0.00,0.00,0.00,0.96,34499.00,0.96,2024-10-29 15:19:34,2024-10-29 15:19:34,0.02,BD9F78B2962A11EF937150EBF6EE7050,101088.89,108193.56,57.70
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,2269.91,2269.91,0.97,0.00,0.00,0.00,102880.66,80199.78,81353.43,1.83,85.00,85.00,439.00,218.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.92,1.00,1.09,185.28,1.00,2024-10-29 15:19:34,53.76,55.20,53.76,187.30,3.16,1.00,45.00,0.00,0.00,1.14,0.00,1.00,50.79,50.79,21,44.00,44.00,37.62,57.70,1.00,203.15,0.00,0.00,0.00,1.10,40.35,71602,0.00,0.00,0.00,0.00,0.96,33860.00,0.87,2024-10-29 15:19:34,2024-10-29 15:19:34,0.03,BD9F7B11962A11EF937150EBF6EE7050,81353.43,88078.97,54.03
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,1500.88,1500.88,0.97,0.00,0.00,0.00,66887.51,43154.11,43740.60,1.83,88.00,88.00,748.00,707.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.86,1.00,1.16,155.25,1.00,2024-10-29 15:19:34,43.71,45.54,43.71,221.41,3.16,1.00,0.00,-70.00,0.00,1.10,0.00,1.00,44.00,44.00,22,39.00,41.00,35.46,48.54,1.00,175.99,0.00,0.00,0.00,1.13,39.54,71602,0.00,0.00,0.00,0.00,0.93,22412.00,0.90,2024-10-29 15:19:34,2024-10-29 15:19:34,0.04,BD9F8203962A11EF937150EBF6EE7050,43740.60,49437.00,43.04
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,1349.11,1349.11,0.99,0.00,0.00,0.00,49675.49,36940.10,37276.35,1.83,91.00,91.00,666.00,978.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.96,1.00,1.04,145.12,1.00,2024-10-29 15:19:34,41.45,42.33,41.45,255.00,3.16,1.00,5.00,0.00,0.00,1.08,0.00,1.00,39.84,39.84,23,37.00,37.00,25.33,43.04,1.00,159.37,0.00,0.00,0.00,1.10,33.21,71602,0.00,0.00,0.00,0.00,0.98,14639.00,0.95,2024-10-29 15:19:34,2024-10-29 15:19:34,0.02,BD9F89B1962A11EF937150EBF6EE7050,37276.35,39714.86,41.21
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,1845.23,1845.23,0.97,0.00,0.00,0.00,76928.93,58636.17,59626.75,1.83,95.00,95.00,633.00,1258.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.93,1.00,1.07,168.33,1.00,2024-10-29 15:19:34,48.47,49.86,48.47,250.31,3.16,1.00,-70.00,45.00,0.00,1.13,0.00,1.00,46.10,46.10,24,41.00,41.00,24.59,52.20,1.00,184.39,0.00,0.00,0.00,1.10,32.55,71602,0.00,0.00,0.00,0.00,0.97,18517.00,0.91,2024-10-29 15:19:34,2024-10-29 15:19:34,0.03,BD9F93AE962A11EF937150EBF6EE7050,59626.75,64902.47,46.71
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,3560.27,3560.27,0.99,0.00,0.00,0.00,199143.13,160432.99,159804.33,1.83,97.00,97.00,280.00,1268.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.88,0.99,1.14,229.95,1.00,2024-10-29 15:19:34,67.33,69.55,67.33,132.56,3.16,1.00,5.00,-90.00,0.00,1.11,0.00,1.00,63.29,63.29,25,51.00,52.00,40.47,70.52,1.00,253.17,0.00,0.00,0.00,1.10,51.65,71602,0.00,0.00,0.00,0.00,0.94,54108.00,0.86,2024-10-29 15:19:34,2024-10-29 15:19:34,0.03,BD9F9859962A11EF937150EBF6EE7050,159804.33,176152.40,66.85
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,2087.16,2087.16,0.90,0.00,0.00,0.00,68822.92,70972.49,71729.56,1.83,98.00,98.00,188.00,1509.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.60,0.97,1.66,196.49,0.91,2024-10-29 15:19:34,51.55,58.66,51.55,164.46,3.16,2.88,-15.00,-90.00,0.31,0.76,0.00,0.35,89.98,31.21,26,42.00,51.00,33.57,68.69,1.00,242.37,0.00,0.00,0.00,1.23,46.01,71602,0.00,0.00,0.00,0.00,0.78,28097.00,0.53,2024-10-29 15:19:34,2024-10-29 15:19:34,0.12,BD9F9AB7962A11EF937150EBF6EE7050,71729.56,105699.02,50.37
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,6065.25,6065.25,0.93,0.00,0.00,0.00,435661.74,344006.56,355334.01,1.83,99.00,99.00,293.00,1814.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.84,0.99,1.18,296.39,1.00,2024-10-29 15:19:34,87.88,90.61,87.88,111.05,3.16,1.00,-90.00,0.00,0.00,1.15,0.00,1.00,82.16,82.16,27,66.00,61.00,39.66,94.33,1.00,328.66,0.00,0.00,0.00,1.11,46.19,71602,0.00,0.00,0.00,0.00,0.92,85792.00,0.83,2024-10-29 15:19:34,2024-10-29 15:19:34,0.03,BD9F9D0C962A11EF937150EBF6EE7050,355334.01,389560.38,85.17
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,1633.99,1633.99,0.98,0.00,0.00,0.00,65671.58,49182.87,49686.63,1.83,108.00,108.00,705.00,581.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.07,159.13,1.00,2024-10-29 15:19:34,45.61,46.81,45.61,182.67,3.23,1.00,-65.00,-75.00,0.00,1.11,0.00,1.00,43.73,43.73,28,40.00,40.00,42.01,48.54,1.00,174.91,0.00,0.00,0.00,1.10,42.69,71603,0.00,0.00,0.00,0.00,0.97,28524.00,0.95,2024-10-29 15:19:34,2024-10-29 15:19:34,0.03,BD9FB215962A11EF937150EBF6EE7050,49686.63,53696.57,44.87
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,3101.71,3101.71,0.97,0.00,0.00,0.00,188174.77,128647.16,129946.78,1.83,111.00,111.00,292.00,836.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.81,1.00,1.24,216.00,1.00,2024-10-29 15:19:34,62.84,64.72,62.84,153.32,3.23,1.00,25.00,-40.00,0.00,1.08,0.00,1.00,62.11,62.11,29,49.00,49.00,38.53,66.85,1.00,248.44,0.00,0.00,0.00,1.15,53.61,71603,0.00,0.00,0.00,0.00,0.90,45584.00,0.90,2024-10-29 15:19:34,2024-10-29 15:19:34,0.03,BD9FB915962A11EF937150EBF6EE7050,129946.78,141920.25,61.36
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,2820.73,2820.73,0.97,0.00,0.00,0.00,134096.86,110536.87,112695.61,1.83,112.00,112.00,809.00,926.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.93,1.00,1.07,204.07,1.00,2024-10-29 15:19:34,59.93,60.95,59.93,219.17,3.23,1.00,15.00,0.00,0.00,1.14,0.00,1.00,55.48,55.48,30,47.00,47.00,26.20,63.19,1.00,221.91,0.00,0.00,0.00,1.09,40.90,71603,0.00,0.00,0.00,0.00,0.97,28502.00,0.93,2024-10-29 15:19:34,2024-10-29 15:19:34,0.02,BD9FBB71962A11EF937150EBF6EE7050,112695.61,118564.17,59.53
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,1914.14,1914.14,0.94,0.00,0.00,0.00,82185.63,60765.55,62997.61,1.83,114.00,114.00,242.00,1095.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.92,1.00,1.08,172.12,1.00,2024-10-29 15:19:34,49.37,51.03,49.37,238.50,3.23,1.00,60.00,-45.00,0.00,1.15,0.00,1.00,47.12,47.12,31,42.00,42.00,24.63,54.03,1.00,188.49,0.00,0.00,0.00,1.10,37.30,71603,0.00,0.00,0.00,0.00,0.96,19139.00,0.90,2024-10-29 15:19:34,2024-10-29 15:19:34,0.03,BD9FC011962A11EF937150EBF6EE7050,62997.61,69580.22,48.54
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,2856.14,2856.14,0.96,0.00,0.00,0.00,134904.16,112525.15,114823.93,1.83,124.00,124.00,718.00,228.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.07,204.67,1.00,2024-10-29 15:19:34,60.30,61.31,60.30,153.48,3.31,1.00,-85.00,0.00,0.00,1.14,0.00,1.00,55.59,55.59,32,48.00,47.00,39.60,63.19,1.00,222.35,0.00,0.00,0.00,1.09,40.84,71604,0.00,0.00,0.00,0.00,0.97,43563.00,0.95,2024-10-29 15:19:34,2024-10-29 15:19:34,0.02,BD9FD8BC962A11EF937150EBF6EE7050,114823.93,120654.68,59.53
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,4061.21,4061.21,1.00,0.00,0.00,0.00,255129.06,194902.33,194691.49,1.83,127.00,127.00,287.00,376.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.84,1.00,1.19,245.77,1.00,2024-10-29 15:19:34,71.91,74.49,71.91,223.05,3.31,1.00,70.00,0.00,0.00,1.13,0.00,1.00,68.74,68.74,33,56.00,54.00,26.13,77.84,1.00,274.97,0.00,0.00,0.00,1.12,39.24,71604,0.00,0.00,0.00,0.00,0.92,39300.00,0.87,2024-10-29 15:19:34,2024-10-29 15:19:34,0.03,BD9FE27B962A11EF937150EBF6EE7050,194691.49,216374.59,72.35
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,2211.78,2211.78,0.96,0.00,0.00,0.00,114418.02,76990.15,78248.68,1.83,130.00,130.00,851.00,1083.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.84,1.00,1.19,184.57,1.00,2024-10-29 15:19:34,53.07,54.74,53.07,205.27,3.31,1.00,0.00,25.00,0.00,1.06,0.00,1.00,52.62,52.62,34,44.00,45.00,32.79,55.86,1.00,210.47,0.00,0.00,0.00,1.14,44.54,71604,0.00,0.00,0.00,0.00,0.92,28856.00,0.82,2024-10-29 15:19:34,2024-10-29 15:19:34,0.03,BD9FEA13962A11EF937150EBF6EE7050,78248.68,85905.28,52.20
2024-10-29 P1444 Group 1 Rev 8 R01_PP2,2844.33,2844.33,0.97,0.00,0.00,0.00,139673.99,112831.68,114112.83,1.83,134.00,134.00,428.00,1280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.91,1.00,1.10,206.09,1.00,2024-10-29 15:19:34,60.18,61.71,60.18,207.03,3.31,1.00,75.00,0.00,0.00,1.16,0.00,1.00,56.24,56.24,35,49.00,47.00,31.15,65.02,1.00,224.94,0.00,0.00,0.00,1.09,36.49,71604,0.00,0.00,0.00,0.00,0.96,34141.00,0.91,2024-10-29 15:19:34,2024-10-29 15:19:34,0.02,BD9FF387962A11EF937150EBF6EE7050,114112.83,123073.75,59.53
