Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_02017.png,1,692,692,37.426,255,255,96.912,30.031,29.339,150.788,0.926,0.959,31.401,9,12,142.765,29.000,176460,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_02003.png,1,425,425,31.907,255,255,75.841,23.786,22.750,13.281,0.929,0.948,24.698,11,29,58.241,23.000,108375,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00614.png,1,1518,1518,43.721,255,255,150.368,47.653,40.559,130.266,0.844,0.947,52.431,14,11,124.902,42.426,387090,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00172.png,1,889,889,37.798,255,255,109.983,33.794,33.495,149.531,0.924,0.962,35.228,10,15,145.408,33.000,226695,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01244.png,1,884,884,40.888,255,255,110.811,33.927,33.176,20.835,0.905,0.956,35.468,11,35,40.426,33.941,225420,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01522.png,1,436,436,31.871,255,255,75.841,23.916,23.212,174.162,0.953,0.955,24.739,7,15,165.964,23.000,111180,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00628.png,1,704,704,36.364,255,255,97.497,31.520,28.438,148.932,0.931,0.963,33.015,8,12,144.866,29.000,179520,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01536.png,1,913,913,39.644,255,255,111.397,34.746,33.456,45.350,0.925,0.965,36.401,13,38,52.815,33.941,232815,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01250.png,1,857,857,34.294,255,255,107.983,33.285,32.783,153.876,0.924,0.961,34.409,13,11,125.538,33.000,218535,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01907.png,1,595,595,35.396,255,255,89.740,28.328,26.743,8.595,0.928,0.953,29.732,7,27,19.654,27.000,151725,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01913.png,1,312,312,28.650,255,255,64.770,20.263,19.604,82.219,0.935,0.941,21.401,12,25,52.595,20.000,79560,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01085.png,1,487,487,28.988,255,255,80.669,25.630,24.193,101.261,0.940,0.954,26.683,16,8,102.995,24.000,124185,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01091.png,1,530,530,32.317,255,255,85.497,27.154,24.852,96.155,0.911,0.949,28.160,15,8,106.504,25.298,135150,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00402.png,1,544,544,34.872,255,255,85.740,26.618,26.022,41.063,0.930,0.949,27.785,9,27,30.256,26.163,138720,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00364.png,1,1050,1050,43.750,255,255,119.882,37.614,35.543,108.961,0.918,0.963,38.639,20,6,100.437,36.000,267750,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00370.png,1,1239,1239,42.490,255,255,130.125,40.092,39.348,30.866,0.920,0.964,41.231,7,34,22.834,39.598,315945,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01708.png,1,843,843,33.842,255,255,106.569,33.592,31.953,170.118,0.933,0.964,34.540,8,18,157.891,32.000,214965,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00416.png,1,1244,1244,45.138,255,255,131.640,40.597,39.015,40.910,0.902,0.964,43.012,9,40,35.538,39.000,317220,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_02201.png,1,715,715,36.951,255,255,99.740,31.270,29.113,31.652,0.903,0.955,32.802,9,30,37.569,29.516,182325,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01720.png,1,661,661,31.372,255,255,94.326,29.870,28.176,175.582,0.934,0.959,30.594,7,21,168.690,28.000,168555,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00358.png,1,1592,1592,41.588,255,255,147.782,45.355,44.691,141.295,0.916,0.970,46.648,8,21,149.036,45.000,405960,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01046.png,1,650,650,36.848,255,255,94.083,29.214,28.329,158.354,0.923,0.957,30.529,9,12,148.393,28.000,165750,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01052.png,1,1001,1001,41.708,255,255,116.468,35.904,35.498,142.794,0.927,0.962,37.216,15,8,120.700,36.000,255255,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01734.png,1,473,473,31.916,255,255,80.426,25.839,23.307,144.484,0.919,0.950,27.203,11,9,126.027,23.926,120615,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01053.png,1,893,893,36.449,255,255,111.397,34.324,33.125,142.104,0.904,0.957,35.805,10,16,144.090,33.988,227715,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01735.png,1,615,615,32.505,255,255,90.912,28.765,27.222,104.783,0.935,0.958,29.732,17,8,109.654,27.000,156825,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01721.png,1,662,662,36.696,255,255,94.912,29.225,28.842,70.725,0.923,0.957,30.610,9,31,38.367,29.000,168810,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01047.png,1,571,571,34.817,255,255,87.497,27.105,26.822,13.645,0.937,0.956,28.160,7,24,16.504,27.000,145605,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00359.png,1,269,269,27.992,255,255,60.184,19.237,17.805,70.795,0.933,0.934,20.000,9,23,53.130,18.385,68595,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00371.png,1,1288,1288,45.003,255,255,133.296,40.552,40.440,123.270,0.911,0.963,42.544,16,45,60.422,40.000,328440,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_02200.png,1,643,643,36.451,255,255,92.912,29.147,28.089,165.184,0.936,0.959,30.083,7,16,158.552,28.000,163965,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00417.png,1,751,751,37.929,255,255,100.569,31.229,30.619,149.888,0.933,0.960,32.450,9,12,146.310,31.000,191505,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01709.png,1,502,502,24.988,255,255,81.841,25.665,24.904,152.876,0.942,0.957,27.019,10,15,141.009,25.000,128010,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00403.png,1,1571,1571,40.282,255,255,150.267,49.342,40.539,41.524,0.874,0.958,51.108,18,56,59.421,41.503,400605,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00365.png,1,998,998,40.735,255,255,116.569,35.918,35.377,44.928,0.923,0.966,37.537,10,36,41.760,35.000,254490,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01090.png,1,640,640,31.605,255,255,93.740,29.490,27.632,150.857,0.915,0.950,30.676,8,17,160.974,28.284,163200,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01084.png,1,868,868,37.690,255,255,108.569,33.972,32.532,103.504,0.925,0.962,35.228,13,11,124.592,32.000,221340,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01912.png,1,585,585,31.707,255,255,88.669,27.576,27.011,166.453,0.935,0.957,29.069,9,13,139.185,27.000,149175,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01906.png,1,507,507,26.968,255,255,82.669,25.945,24.881,173.430,0.932,0.953,26.926,9,15,148.671,25.000,129285,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01537.png,1,579,579,37.115,255,255,88.912,28.042,26.289,100.407,0.920,0.953,29.120,16,6,105.945,27.000,147645,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00629.png,1,1164,1164,39.918,255,255,126.811,39.468,37.550,61.201,0.910,0.967,41.869,14,42,49.844,38.000,296820,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01251.png,2,1319,659.500,40.510,255,255,94.861,29.140,28.810,107.747,0.921,0.955,31.217,22.500,27,22.791,28.642,168172.500,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01245.png,1,681,681,35.994,255,255,95.740,30.318,28.599,97.475,0.934,0.961,31.575,19,7,100.954,28.000,173655,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01523.png,1,467,467,27.781,255,255,79.255,24.975,23.808,34.931,0.934,0.953,26.077,10,28,32.471,24.000,119085,255,NaN,NaN
