 ,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3310,255,0,255,255,570.267,37.302,226.250,536,4,67,68,65.424,64.417,111.816,0.813,68.029,844050,255,NaN,NaN,100,844050,1,569,4,91.685,65.050,1.016,0.985,0.962
2,2491,255,0,255,255,283.621,37.160,188.167,256,9,55,57,58.009,54.675,113.607,0.884,61.612,635205,255,NaN,NaN,100,635205,1,265,11,125.754,55.000,1.061,0.943,0.968
3,2339,255,0,255,255,494.273,38.972,199.664,464,11,64,54,57.438,51.849,177.946,0.737,64.070,596445,255,NaN,NaN,100,596445,1,464,42,177.316,54.000,1.108,0.903,0.942
4,2767,255,0,255,255,996.612,45.050,220.451,968,14,62,66,66.250,53.178,51.817,0.715,76.059,705585,255,NaN,NaN,100,705585,1,968,77,39.130,57.149,1.246,0.803,0.914
5,2378,255,0,255,255,1084.131,64.127,190.652,1057,37,55,56,55.786,54.274,112.531,0.822,58.830,606390,255,NaN,NaN,100,606390,1,1072,91,58.201,53.882,1.028,0.973,0.957
6,1979,255,0,255,255,29.741,64.212,173.137,4,39,51,50,52.982,47.558,136.167,0.830,54.203,504645,255,NaN,NaN,100,504645,1,8,48,142.496,48.746,1.114,0.898,0.966
7,4460,255,0,255,255,656.529,77.441,249.279,619,40,75,76,76.171,74.551,32.710,0.902,78.892,1137300,255,NaN,NaN,100,1137300,1,636,112,59.534,75.000,1.022,0.979,0.972
8,3600,255,0,255,255,141.279,76.048,226.551,107,42,69,67,69.444,66.005,170.693,0.881,73.926,918000,255,NaN,NaN,100,918000,1,112,56,149.967,67.000,1.052,0.950,0.970
9,33,255,0,255,255,1049.924,51.864,30.042,1046,46,9,10,11.030,3.809,45.360,0.459,12.806,8415,255,NaN,NaN,100,8415,1,1047,56,51.340,5.580,2.895,0.345,0.688
10,1853,255,0,255,255,904.212,73.710,169.238,880,48,48,51,50.597,46.630,60.673,0.813,53.907,472515,255,NaN,NaN,100,472515,1,888,94,49.514,47.848,1.085,0.922,0.955
