Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00495.png,1,1430,1430,47.288,255,255,139.539,43.132,42.213,31.960,0.923,0.969,44.418,10,39,31.185,42.000,364650,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00126.png,1,579,579,34.444,255,255,88.083,27.169,27.134,134.179,0.938,0.958,28.425,11,9,129.289,27.000,147645,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01238.png,1,654,654,33.851,255,255,94.326,29.992,27.764,26.495,0.924,0.956,31.064,8,32,33.179,28.000,166770,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00898.png,1,841,841,38.072,255,255,106.811,32.766,32.680,121.886,0.926,0.959,34.176,18,7,110.556,33.000,214455,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00640.png,1,864,864,35.439,255,255,109.154,34.671,31.729,57.976,0.911,0.961,37.202,12,40,53.746,32.000,220320,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02057.png,1,569,569,33.869,255,255,88.326,27.501,26.343,43.792,0.917,0.948,28.601,11,32,53.531,26.870,145095,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02043.png,1,544,544,30.856,255,255,84.669,27.184,25.480,4.014,0.954,0.962,27.893,7,19,165.466,25.000,138720,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00654.png,1,638,638,37.050,255,255,92.326,28.874,28.133,158.186,0.941,0.959,29.833,11,9,129.560,28.000,162690,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00132.png,1,593,593,34.437,255,255,90.083,27.834,27.126,70.878,0.918,0.954,30.083,14,35,68.552,27.000,151215,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01204.png,1,525,525,33.654,255,255,83.841,26.322,25.395,79.708,0.939,0.958,27.203,11,9,126.027,25.000,133875,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01562.png,1,579,579,30.635,255,255,88.326,27.868,26.454,51.606,0.933,0.952,29.155,13,35,59.036,26.870,147645,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01576.png,1,657,657,34.006,255,255,101.154,31.936,26.194,123.510,0.807,0.922,35.847,13,9,120.141,28.000,167535,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00668.png,1,1086,1086,41.753,255,255,122.468,37.569,36.806,83.183,0.910,0.960,39.850,19,45,72.474,37.000,276930,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01210.png,1,734,734,37.071,255,255,100.811,30.676,30.466,19.923,0.908,0.953,32.311,16,37,68.199,30.411,187170,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02094.png,1,615,615,32.540,255,255,91.983,28.895,27.100,27.846,0.913,0.951,30.594,6,20,11.310,27.577,156825,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00683.png,1,515,515,28.548,255,255,83.255,26.484,24.759,1.214,0.934,0.955,27.514,7,26,19.093,25.000,131325,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00697.png,1,745,745,39.376,255,255,100.326,31.158,30.444,172.214,0.930,0.961,32.202,8,12,143.842,30.000,189975,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01589.png,1,542,542,33.049,255,255,85.841,26.925,25.631,37.464,0.924,0.954,28.425,10,30,50.711,26.000,138210,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02080.png,1,568,568,34.634,255,255,87.497,27.404,26.391,12.868,0.932,0.957,28.636,6,17,167.905,26.000,144840,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00867.png,1,737,737,37.222,255,255,100.569,30.986,30.283,150.470,0.916,0.955,32.450,12,9,123.690,30.000,187935,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00873.png,1,534,534,32.561,255,255,86.083,26.485,25.671,157.281,0.906,0.943,27.586,11,10,133.531,26.000,136170,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00052.png,1,450,450,28.883,255,255,78.669,24.386,23.495,85.193,0.914,0.942,25.495,16,33,78.690,24.000,114750,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00734.png,1,723,723,37.345,255,255,99.740,30.761,29.926,52.631,0.913,0.958,32.016,10,33,38.660,30.000,184365,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02123.png,1,619,619,35.111,255,255,91.740,28.279,27.870,9.642,0.924,0.955,29.275,6,19,172.147,28.000,157845,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02137.png,1,737,737,36.467,255,255,100.569,30.922,30.347,83.723,0.916,0.955,32.202,12,35,53.842,30.802,187935,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00720.png,1,379,379,29.266,255,255,70.184,22.596,21.356,65.723,0.967,0.959,23.601,10,27,53.616,21.000,96645,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01358.png,1,814,814,39.324,255,255,105.983,32.522,31.868,23.669,0.911,0.955,33.838,12,9,124.160,32.000,207570,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00046.png,1,585,585,36.585,255,255,89.740,27.951,26.648,47.907,0.913,0.947,28.844,8,29,33.690,27.280,149175,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01370.png,1,600,600,29.688,255,255,90.912,28.308,26.987,0.479,0.912,0.949,29.547,8,30,23.962,27.000,153000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00708.png,1,573,573,33.275,255,255,87.841,27.577,26.456,142.875,0.933,0.959,29.206,11,10,128.047,26.000,146115,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01416.png,1,360,360,32.086,255,255,69.598,21.738,21.086,61.363,0.934,0.945,22.804,9,25,52.125,21.000,91800,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01402.png,1,522,522,27.766,255,255,84.083,26.466,25.112,18.803,0.928,0.952,27.514,7,27,19.093,25.931,133110,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01364.png,1,649,649,36.812,255,255,93.740,29.170,28.328,41.681,0.928,0.957,30.676,7,26,19.026,28.622,165495,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00091.png,1,959,959,43.413,255,255,115.640,35.166,34.722,5.814,0.901,0.956,36.620,8,14,145.008,35.000,244545,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00085.png,1,1016,1016,40.640,255,255,117.640,36.528,35.415,3.103,0.923,0.963,37.577,8,33,25.201,35.839,259080,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00913.png,1,721,721,38.108,255,255,97.983,30.763,29.841,31.676,0.944,0.963,31.623,8,30,34.695,29.698,183855,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00907.png,1,1084,1084,39.361,255,255,121.882,37.797,36.516,142.233,0.917,0.964,39.051,13,13,140.194,36.770,276420,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02321.png,1,511,511,35.388,255,255,82.669,25.941,25.081,66.784,0.940,0.954,26.926,7,24,21.801,25.000,130305,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01628.png,1,612,612,30.237,255,255,92.669,30.451,25.589,145.778,0.896,0.952,33.015,8,13,144.866,26.870,156060,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00536.png,1,244,244,25.390,255,255,56.770,17.832,17.422,68.606,0.951,0.937,18.682,13,6,105.524,17.678,62220,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00250.png,1,515,515,34.750,255,255,82.912,25.908,25.309,22.771,0.941,0.952,26.926,9,27,31.329,25.456,131325,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02447.png,1,695,695,37.588,255,255,98.083,30.875,28.661,52.899,0.908,0.959,32.802,11,33,52.431,29.000,177225,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02453.png,1,751,751,37.160,255,255,101.397,32.034,29.850,113.939,0.918,0.954,34.438,16,7,115.821,30.000,191505,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00244.png,1,908,908,43.865,255,255,109.983,34.597,33.416,162.967,0.943,0.967,36.249,7,14,155.556,33.000,231540,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00522.png,1,656,656,39.024,255,255,94.912,28.980,28.822,31.664,0.915,0.953,30.480,11,9,131.009,29.000,167280,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02335.png,1,457,457,24.231,255,255,78.669,25.174,23.114,28.043,0.928,0.949,26.249,8,26,17.745,24.000,116535,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01614.png,1,547,547,32.618,255,255,85.497,27.001,25.794,173.045,0.940,0.955,27.893,7,16,165.466,26.000,139485,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01172.png,1,681,681,36.831,255,255,95.740,29.628,29.265,176.455,0.934,0.958,30.887,9,29,29.055,29.000,173655,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00278.png,1,811,811,37.546,255,255,105.983,32.654,31.622,150.372,0.907,0.954,34.015,7,16,155.695,32.000,206805,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01166.png,1,515,515,30.637,255,255,83.255,26.027,25.194,62.206,0.934,0.955,27.313,15,33,66.251,25.000,131325,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02309.png,1,530,530,33.146,255,255,85.255,26.411,25.550,43.242,0.916,0.952,28.302,12,32,57.995,25.000,135150,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01600.png,1,537,537,29.185,255,255,84.669,26.311,25.986,5.069,0.941,0.957,27.514,7,27,19.093,26.000,136935,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01833.png,1,486,486,33.657,255,255,80.669,24.968,24.784,173.837,0.938,0.953,26.077,8,13,147.529,25.000,123930,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02484.png,1,705,705,35.642,255,255,97.740,30.067,29.855,178.191,0.927,0.958,31.241,10,13,140.194,30.000,179775,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00293.png,1,541,541,32.183,255,255,85.255,26.455,26.038,17.018,0.935,0.958,27.803,9,28,37.694,26.000,137955,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01199.png,1,578,578,32.766,255,255,88.326,27.459,26.801,13.248,0.931,0.952,28.460,8,26,18.435,27.000,147390,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00287.png,1,1078,1078,44.000,255,255,120.225,37.312,36.786,0.825,0.937,0.970,38.328,7,31,15.124,36.000,274890,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02490.png,1,641,641,31.056,255,255,93.841,28.684,28.453,147.596,0.915,0.958,30.610,11,34,51.633,28.000,163455,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01827.png,1,707,707,35.707,255,255,98.569,30.330,29.679,84.220,0.914,0.952,31.575,19,37,79.046,30.000,180285,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02491.png,1,413,413,31.006,255,255,74.426,23.150,22.715,11.044,0.937,0.951,24.352,7,23,19.179,23.000,105315,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00286.png,1,1109,1109,40.239,255,255,123.054,38.048,37.112,3.058,0.920,0.965,39.051,8,30,13.325,37.000,282795,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01198.png,1,577,577,35.183,255,255,88.912,27.702,26.520,177.708,0.917,0.952,28.844,9,12,146.310,26.879,147135,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01826.png,1,601,601,35.753,255,255,90.083,28.084,27.248,145.809,0.931,0.956,29.206,11,10,128.047,27.000,153255,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01832.png,1,546,546,28.261,255,255,86.912,27.330,25.437,13.988,0.908,0.945,28.302,9,31,32.005,26.000,139230,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00292.png,1,499,499,36.450,255,255,82.083,25.514,24.902,144.021,0.931,0.951,26.627,8,11,145.713,25.000,127245,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02485.png,1,302,302,26.916,255,255,63.355,19.946,19.278,69.647,0.945,0.947,20.809,8,23,35.218,19.000,77010,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01167.png,1,972,972,41.327,255,255,114.811,35.815,34.555,85.797,0.927,0.963,36.770,16,42,67.620,34.000,247860,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00279.png,1,1045,1045,45.376,255,255,123.054,37.339,35.634,179.858,0.867,0.952,40.000,10,40,53.130,35.530,266475,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01601.png,1,694,694,36.681,255,255,97.497,30.365,29.100,0.289,0.917,0.957,31.906,8,32,32.196,29.000,176970,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02308.png,1,639,639,33.023,255,255,92.326,28.916,28.137,0.946,0.942,0.959,30.083,7,27,15.422,28.000,162945,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01615.png,1,536,536,31.905,255,255,84.083,26.464,25.788,142.511,0.953,0.960,27.514,7,16,160.907,26.000,136680,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01173.png,1,1081,1081,42.392,255,255,123.054,38.430,35.815,140.943,0.897,0.957,40.311,7,13,150.255,36.672,275655,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00245.png,1,1098,1098,40.622,255,255,121.640,37.722,37.061,120.023,0.933,0.967,39.446,18,8,120.466,37.000,279990,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02452.png,1,576,576,31.929,255,255,88.912,27.772,26.407,88.594,0.916,0.950,28.844,12,33,56.310,27.000,146880,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02334.png,1,852,852,36.224,255,255,107.397,33.449,32.431,46.248,0.928,0.962,34.482,8,32,29.539,33.000,217260,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00523.png,1,760,760,40.169,255,255,101.154,31.244,30.971,107.653,0.933,0.961,32.450,13,8,123.690,31.000,193800,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00537.png,1,930,930,39.574,255,255,113.882,35.239,33.602,92.852,0.901,0.952,37.656,21,7,100.713,34.000,237150,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01629.png,1,552,552,29.268,255,255,86.669,26.959,26.070,0.829,0.923,0.952,27.893,7,21,165.466,26.000,140760,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02320.png,1,563,563,27.277,255,255,87.497,27.740,25.841,0.407,0.924,0.950,28.460,7,27,18.435,26.000,143565,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02446.png,1,570,570,35.647,255,255,87.841,27.575,26.319,64.567,0.928,0.958,29.069,7,29,40.815,26.000,145350,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00251.png,1,590,590,29.798,255,255,89.497,27.999,26.830,50.882,0.926,0.955,29.069,11,30,40.815,27.000,150450,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00906.png,1,617,617,36.704,255,255,92.083,28.894,27.188,97.699,0.914,0.951,30.232,13,8,124.216,27.000,157335,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00912.png,1,702,702,36.260,255,255,96.326,30.220,29.577,174.086,0.951,0.966,31.064,12,9,123.179,29.000,179010,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00084.png,1,787,787,34.916,255,255,103.397,32.068,31.248,19.623,0.925,0.960,33.015,9,34,35.134,31.752,200685,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00090.png,1,235,235,24.479,255,255,55.941,18.354,16.302,154.919,0.944,0.940,19.723,7,11,149.534,16.971,59925,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01403.png,1,934,934,41.401,255,255,112.225,34.808,34.164,121.771,0.932,0.965,36.056,17,7,109.440,34.000,238170,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01365.png,2,1084,542,36.133,255,255,75.134,23.326,22.494,47.115,0.947,0.954,25.144,14.500,17.500,153.893,22.531,138210,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01371.png,1,528,528,25.882,255,255,89.740,27.675,24.291,99.862,0.824,0.920,31.575,19,10,100.954,25.000,134640,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01417.png,1,510,510,32.692,255,255,83.255,26.062,24.916,28.926,0.925,0.950,27.295,7,27,28.443,25.000,130050,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00709.png,1,868,868,38.475,255,255,108.569,33.601,32.891,152.671,0.925,0.964,35.000,11,11,143.130,33.000,221340,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00721.png,1,734,734,33.981,255,255,100.326,31.108,30.042,174.767,0.916,0.957,32.311,7,29,21.801,30.000,187170,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02136.png,1,571,571,34.860,255,255,88.669,27.002,26.925,52.679,0.913,0.949,28.601,12,8,126.469,27.000,145605,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00047.png,1,518,518,30.833,255,255,83.497,26.370,25.011,14.047,0.934,0.954,27.459,7,19,169.509,25.000,132090,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01359.png,1,633,633,34.253,255,255,92.326,28.988,27.803,68.908,0.933,0.957,30.000,12,32,53.130,28.000,161415,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00053.png,1,1282,1282,38.801,255,255,136.024,41.035,39.778,72.257,0.871,0.949,45.177,28,52,84.920,40.000,326910,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02122.png,1,484,484,31.842,255,255,80.669,25.692,23.986,50.989,0.935,0.951,26.627,12,30,55.713,24.684,123420,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00735.png,1,2022,2022,50.945,255,255,167.095,51.209,50.274,93.277,0.910,0.970,52.355,18,54,61.477,50.770,515610,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00872.png,1,620,620,37.851,255,255,92.083,28.246,27.948,163.793,0.919,0.953,29.732,12,31,47.726,28.000,158100,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00866.png,1,1063,1063,44.273,255,255,120.468,36.987,36.593,16.154,0.920,0.963,38.079,6,31,23.199,37.000,271065,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02081.png,1,529,529,25.705,255,255,84.669,26.877,25.060,27.033,0.927,0.955,28.018,10,33,34.824,25.491,134895,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01588.png,1,235,235,21.599,255,255,55.941,17.551,17.048,10.372,0.944,0.940,18.439,7,15,167.471,17.000,59925,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00696.png,1,1369,1369,47.834,255,255,136.953,42.340,41.168,138.472,0.917,0.966,43.463,8,17,156.975,41.719,349095,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00682.png,1,621,621,36.942,255,255,91.740,28.370,27.870,156.580,0.927,0.955,29.428,6,18,170.218,28.000,158355,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02095.png,1,607,607,34.430,255,255,89.497,28.084,27.520,76.243,0.952,0.963,29.155,8,28,30.964,27.000,154785,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00669.png,1,534,534,27.812,255,255,84.669,26.505,25.652,17.816,0.936,0.958,27.514,7,19,160.907,25.938,136170,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01577.png,1,909,909,40.293,255,255,111.983,34.580,33.470,117.451,0.911,0.959,36.235,11,10,129.401,34.000,231795,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01211.png,1,544,544,30.839,255,255,85.255,26.999,25.655,30.023,0.941,0.959,28.018,9,29,34.824,26.000,138720,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01205.png,1,541,541,31.453,255,255,85.740,26.980,25.531,47.700,0.925,0.949,28.231,13,33,67.068,26.163,137955,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01563.png,1,678,678,35.873,255,255,94.912,29.768,29.000,134.290,0.946,0.964,31.064,13,8,123.179,29.000,172890,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00655.png,1,981,981,39.256,255,255,117.296,39.143,31.910,149.358,0.896,0.954,39.623,6,20,169.824,32.784,250155,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_02042.png,1,566,566,30.678,255,255,88.912,27.289,26.408,25.519,0.900,0.944,28.425,10,32,39.289,27.000,144330,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00133.png,1,1078,1078,37.692,255,255,121.640,37.460,36.641,84.446,0.916,0.963,38.601,16,41,53.427,37.000,274890,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_01239.png,1,621,621,35.224,255,255,92.326,29.194,27.084,175.730,0.915,0.951,30.150,6,22,5.711,27.000,158355,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 8 R01_PP2_00127.png,1,601,601,36.691,255,255,90.083,29.517,25.924,92.396,0.931,0.959,30.083,14,7,105.422,26.000,153255,255,NaN,NaN
