Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00048.png,1,1269,1269.000,41.201,255,255,131.539,40.759,39.641,29.605,0.922,0.967,41.976,23.000,48.000,77.619,40.000,323595.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00074.png,2,1324,662.000,35.363,255,255,95.912,29.983,27.973,77.417,0.901,0.948,31.348,14.000,32.500,73.764,28.108,168810.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00060.png,1,2153,2153.000,42.710,255,255,173.581,53.679,51.068,10.777,0.898,0.966,56.089,8.000,38.000,11.310,52.000,549015.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00100.png,1,1444,1444.000,43.678,255,255,140.368,43.092,42.666,131.309,0.921,0.969,44.204,12.000,12.000,127.648,43.000,368220.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00114.png,1,845,845.000,37.456,255,255,108.569,33.414,32.199,143.506,0.901,0.954,35.609,8.000,13.000,141.843,32.869,215475.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00101.png,1,695,695.000,33.672,255,255,97.497,29.884,29.611,102.424,0.919,0.957,31.401,9.000,13.000,142.765,29.000,177225.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00061.png,1,2680,2680.000,49.021,255,255,192.894,60.096,56.780,176.958,0.905,0.970,63.348,7.000,30.000,168.158,57.000,683400.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00075.png,1,2214,2214.000,48.617,255,255,173.924,53.288,52.900,94.280,0.920,0.974,54.424,23.000,8.000,110.433,53.000,564570.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00049.png,1,765,765.000,36.957,255,255,101.740,31.311,31.108,121.519,0.929,0.961,32.650,12.000,10.000,130.030,31.000,195075.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00071.png,1,1090,1090.000,38.859,255,255,123.054,37.604,36.906,156.803,0.905,0.960,39.661,10.000,16.000,146.310,37.000,277950.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00065.png,1,928,928.000,40.278,255,255,113.054,34.653,34.097,19.293,0.912,0.958,36.056,6.000,22.000,176.820,34.000,236640.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00059.png,1,2915,2915.000,51.140,255,255,199.823,62.347,59.529,0.998,0.917,0.977,63.325,8.000,27.000,158.703,59.000,743325.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00105.png,1,467,467.000,27.151,255,255,79.841,25.392,23.417,168.603,0.921,0.948,27.514,9.000,15.000,160.907,23.000,119085.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00111.png,1,890,890.000,41.166,255,255,110.569,33.835,33.492,140.652,0.915,0.960,35.384,11.000,11.000,132.709,33.000,226950.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00110.png,1,1250,1250.000,41.336,255,255,134.711,40.986,38.831,15.177,0.866,0.948,45.310,8.000,33.000,22.036,39.000,318750.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00104.png,1,672,672.000,31.256,255,255,95.740,29.843,28.670,177.232,0.921,0.956,30.806,9.000,15.000,144.246,29.000,171360.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00058.png,1,820,820.000,35.590,255,255,105.983,32.697,31.932,39.677,0.917,0.960,33.838,7.000,29.000,18.970,32.000,209100.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00064.png,1,721,721.000,36.414,255,255,98.912,30.696,29.906,69.689,0.926,0.959,31.906,8.000,30.000,32.196,30.000,183855.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00070.png,2,1601,800.500,38.119,255,255,105.811,32.646,30.819,44.146,0.890,0.944,34.621,9.500,43.500,24.382,31.541,204127.500,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00066.png,1,2470,2470.000,50.408,255,255,184.409,56.371,55.789,0.617,0.913,0.973,57.585,7.000,26.000,159.677,56.000,629850.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00072.png,1,824,824.000,33.633,255,255,109.397,35.087,29.901,28.691,0.865,0.942,39.812,7.000,32.000,25.278,31.000,210120.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00099.png,1,971,971.000,37.332,255,255,114.225,35.215,35.108,25.074,0.935,0.965,36.401,13.000,41.000,52.815,35.000,247605.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00112.png,1,566,566.000,29.251,255,255,87.497,27.015,26.676,48.879,0.929,0.954,28.018,9.000,30.000,34.824,27.000,144330.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00106.png,1,997,997.000,34.202,255,255,118.225,36.493,34.785,1.226,0.896,0.958,38.910,9.000,35.000,25.907,35.000,254235.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00107.png,1,581,581.000,30.150,255,255,88.083,27.482,26.917,9.587,0.941,0.959,28.653,8.000,30.000,29.249,27.000,148155.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00113.png,1,1138,1138.000,37.632,255,255,124.468,38.220,37.910,138.324,0.923,0.965,39.661,12.000,15.000,146.310,38.000,290190.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00098.png,1,1194,1194.000,37.429,255,255,128.125,40.051,37.957,169.726,0.914,0.963,41.000,7.000,32.000,12.680,38.891,304470.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00073.png,1,614,614.000,30.456,255,255,90.669,28.365,27.562,5.156,0.939,0.961,29.206,9.000,15.000,141.953,27.000,156570.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00067.png,1,1805,1805.000,45.662,255,255,163.095,50.650,45.374,23.950,0.853,0.953,55.362,7.000,42.000,20.072,46.957,460275.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00042.png,1,1213,1213.000,37.438,255,255,129.054,40.265,38.357,44.018,0.915,0.966,42.438,9.000,41.000,34.439,38.939,309315.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00056.png,1,1307,1307.000,41.023,255,255,141.196,42.157,39.474,8.679,0.824,0.936,47.434,7.000,35.000,18.435,40.161,333285.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00081.png,1,1795,1795.000,43.149,255,255,161.095,48.640,46.988,174.391,0.869,0.960,52.326,7.000,21.000,153.925,47.750,457725.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00095.png,1,1415,1415.000,45.136,255,255,146.610,43.975,40.969,42.860,0.827,0.943,48.600,11.000,41.000,36.634,42.000,360825.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00094.png,1,124,124.000,6.172,255,255,49.941,14.413,10.954,23.476,0.625,0.824,15.811,16.000,20.000,34.695,11.699,31620.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00080.png,2,2129,1064.500,41.372,255,255,110.397,34.796,31.822,34.759,0.895,0.951,35.986,22.500,65.000,51.657,31.991,271447.500,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00057.png,1,984,984.000,41.051,255,255,116.811,35.774,35.022,11.663,0.906,0.960,37.802,11.000,12.000,142.524,35.000,250920.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00043.png,2,2497,1248.500,44.132,255,255,116.468,35.972,34.317,81.305,0.896,0.937,37.753,33.500,26.000,62.166,35.186,318367.500,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00069.png,1,815,815.000,38.516,255,255,105.154,32.459,31.970,39.124,0.926,0.962,34.132,8.000,31.000,31.827,32.000,207825.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00055.png,2,2702,1351.000,36.652,255,255,142.125,47.190,35.106,128.761,0.810,0.938,51.450,36.000,24.000,129.327,36.231,344505.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00041.png,2,2318,1159.000,44.406,255,255,125.225,38.737,36.988,6.809,0.899,0.958,40.654,17.500,41.500,79.776,36.348,295545.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00096.png,2,41,20.500,3.092,255,255,21.142,7.796,3.308,71.808,0.587,0.724,8.525,11.000,24.500,62.398,4.229,5227.500,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00082.png,1,1588,1588.000,44.123,255,255,148.024,45.711,44.232,172.700,0.911,0.966,49.041,7.000,22.000,163.413,44.000,404940.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00109.png,1,1056,1056.000,34.955,255,255,119.054,37.380,35.969,18.508,0.936,0.969,38.601,7.000,34.000,16.557,36.000,269280.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00108.png,1,958,958.000,38.335,255,255,113.640,36.273,33.628,4.656,0.932,0.964,37.108,7.000,20.000,165.964,33.712,244290.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00083.png,1,1951,1951.000,43.471,255,255,163.095,51.180,48.537,153.222,0.922,0.972,52.154,12.000,18.000,147.529,48.790,497505.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00097.png,1,1570,1570.000,41.512,255,255,147.782,46.063,43.396,44.707,0.903,0.965,48.765,8.000,42.000,28.142,44.274,400350.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00040.png,1,1094,1094.000,37.530,255,255,124.225,39.114,35.612,31.644,0.891,0.958,42.012,11.000,38.000,38.234,36.000,278970.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00054.png,1,1064,1064.000,37.203,255,255,120.225,38.644,35.056,6.897,0.925,0.966,39.560,7.000,32.000,16.144,35.000,271320.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00068.png,1,1015,1015.000,34.916,255,255,117.054,36.631,35.280,19.010,0.931,0.966,38.013,9.000,37.000,26.565,35.000,258825.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00050.png,2,1875,937.500,39.062,255,255,111.861,35.641,32.682,97.006,0.915,0.965,36.801,15.000,42.000,89.506,32.000,239062.500,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00044.png,1,1473,1473.000,43.787,255,255,141.782,43.873,42.748,139.608,0.921,0.968,45.000,11.000,14.000,143.130,43.000,375615.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00078.png,1,1803,1803.000,40.792,255,255,158.267,48.871,46.974,7.812,0.905,0.970,50.922,8.000,41.000,19.502,47.000,459765.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00093.png,1,16,16.000,0.616,255,255,19.556,6.361,3.202,19.844,0.526,0.640,7.616,15.000,18.000,23.199,4.427,4080.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00087.png,1,667,667.000,29.724,255,255,95.154,29.447,28.840,21.791,0.926,0.954,30.529,9.000,33.000,31.608,29.000,170085.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00086.png,1,1049,1049.000,41.960,255,255,119.640,36.711,36.382,175.736,0.921,0.965,37.802,14.000,9.000,127.476,36.000,267495.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00092.png,1,970,970.000,40.467,255,255,118.468,36.923,33.449,112.052,0.869,0.949,39.925,16.000,8.000,112.068,34.000,247350.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00079.png,1,675,675.000,31.250,255,255,94.912,29.446,29.187,8.124,0.942,0.963,30.676,10.000,27.000,19.026,29.000,172125.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00045.png,1,1556,1556.000,47.066,255,255,146.953,44.583,44.437,133.297,0.905,0.966,46.098,14.000,11.000,130.601,44.000,396780.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00051.png,1,697,697.000,37.716,255,255,97.740,30.749,28.861,159.632,0.917,0.955,32.202,12.000,9.000,126.158,28.956,177735.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00047.png,1,1628,1628.000,48.395,255,255,148.368,45.935,45.125,33.767,0.929,0.973,47.434,9.000,43.000,34.695,45.000,415140.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00053.png,1,900,900.000,38.265,255,255,110.569,34.260,33.448,6.833,0.925,0.962,36.235,8.000,16.000,152.021,33.000,229500.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00084.png,1,907,907.000,35.569,255,255,110.811,34.593,33.384,176.976,0.928,0.964,35.511,7.000,20.000,170.272,33.000,231285.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00090.png,1,988,988.000,41.167,255,255,116.468,35.702,35.235,172.835,0.915,0.960,37.336,6.000,22.000,172.304,35.000,251940.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00091.png,1,1497,1497.000,46.090,255,255,143.196,43.685,43.631,143.352,0.917,0.967,45.000,14.000,11.000,126.870,43.841,381735.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00085.png,1,1631,1631.000,43.148,255,255,149.924,47.728,43.510,61.348,0.912,0.965,49.366,23.000,55.000,83.019,43.841,415905.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00052.png,1,534,534.000,31.047,255,255,84.669,26.782,25.387,46.707,0.936,0.954,27.803,10.000,31.000,37.694,26.000,136170.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00046.png,1,1654,1654.000,45.957,255,255,151.681,46.446,45.342,164.792,0.903,0.963,49.041,24.000,7.000,106.587,45.537,421770.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00009.png,1,3325,3325.000,51.359,255,255,216.794,67.646,62.583,23.759,0.889,0.966,69.642,7.000,46.000,15.832,63.057,847875.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00021.png,1,791,791.000,34.347,255,255,103.740,31.920,31.552,122.634,0.924,0.959,33.302,11.000,11.000,131.348,31.000,201705.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00035.png,1,472,472.000,31.053,255,255,80.083,25.194,23.853,62.469,0.925,0.948,26.420,13.000,32.000,60.524,24.597,120360.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00034.png,1,1073,1073.000,36.201,255,255,120.225,37.662,36.275,10.592,0.933,0.968,38.910,8.000,37.000,25.907,36.000,273615.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00020.png,1,1481,1481.000,43.279,255,255,142.368,43.889,42.964,82.361,0.918,0.967,45.651,21.000,51.000,61.189,43.000,377655.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00008.png,1,524,524.000,34.451,255,255,84.083,26.160,25.503,41.952,0.931,0.953,27.203,8.000,27.000,36.027,26.000,133620.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00036.png,1,1124,1124.000,40.784,255,255,125.640,38.792,36.892,141.793,0.895,0.961,41.617,13.000,8.000,125.218,37.000,286620.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00022.png,1,621,621.000,34.385,255,255,90.669,28.498,27.745,100.432,0.949,0.964,29.833,11.000,11.000,140.440,27.000,158355.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00023.png,5,4002,800.400,40.506,255,255,114.209,39.429,25.349,119.728,0.761,0.946,43.192,43.200,43.800,109.548,26.701,204102.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00037.png,1,1602,1602.000,45.254,255,255,147.782,45.446,44.883,154.534,0.922,0.970,46.648,9.000,18.000,149.036,45.000,408510.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00033.png,1,1112,1112.000,36.104,255,255,123.296,38.235,37.030,6.272,0.919,0.964,40.025,8.000,31.000,12.995,37.000,283560.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00027.png,1,710,710.000,37.526,255,255,97.740,30.433,29.705,78.334,0.934,0.959,31.623,12.000,34.000,55.305,30.000,181050.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00026.png,1,1305,1305.000,42.370,255,255,134.468,41.195,40.334,178.086,0.907,0.966,42.802,10.000,13.000,142.595,40.000,332775.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00032.png,1,583,583.000,32.281,255,255,88.669,27.446,27.046,96.799,0.932,0.958,28.601,13.000,10.000,126.469,27.000,148665.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00024.png,1,1065,1065.000,38.671,255,255,120.811,37.386,36.270,87.126,0.917,0.964,38.833,16.000,44.000,55.491,36.000,271575.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00030.png,1,1335,1335.000,45.782,255,255,134.711,41.423,41.034,57.656,0.924,0.969,43.012,10.000,39.000,35.538,41.000,340425.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00018.png,1,883,883.000,40.842,255,255,110.225,34.430,32.654,112.397,0.913,0.958,36.770,16.000,6.000,112.380,33.000,225165.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00019.png,1,1570,1570.000,39.567,255,255,151.681,50.727,39.406,44.622,0.858,0.961,51.740,16.000,50.000,48.918,41.012,400350.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00031.png,1,1560,1560.000,45.587,255,255,151.782,47.210,42.072,149.668,0.851,0.952,51.400,7.000,12.000,142.907,43.000,397800.000,255,NaN,NaN
2024-10-30 P2002 Group 3 Rev 2 R01  PP2_00025.png,1,502,502.000,29.357,255,255,84.184,29.088,21.974,85.356,0.890,0.957,29.547,13.000,35.000,66.038,21.000,128010.000,255,NaN,NaN
