 ,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2388,255,0,255,255,292.249,54.129,194.836,264,26,56,56,55.335,54.947,87.364,0.791,57.585,608940,255,NaN,NaN,100,608940,1,264,45,159.677,55.754,1.007,0.993,0.962
2,2209,255,0,255,255,206.521,83.795,178.894,180,57,53,53,53.244,52.824,134.175,0.867,54.708,563295,255,NaN,NaN,100,563295,1,183,98,30.784,53.000,1.008,0.992,0.971
3,2310,255,0,255,255,659.469,117.756,187.279,632,90,55,55,54.400,54.066,88.217,0.828,56.080,589050,255,NaN,NaN,100,589050,1,645,142,58.861,54.447,1.006,0.994,0.965
4,2357,255,0,255,255,490.918,120.134,195.279,463,93,60,55,56.214,53.385,175.508,0.777,61.000,601035,255,NaN,NaN,100,601035,1,463,124,10.389,54.707,1.053,0.950,0.937
5,3278,255,0,255,255,302.510,156.631,222.250,271,123,63,67,66.359,62.895,71.880,0.834,68.154,835890,255,NaN,NaN,100,835890,1,295,190,75.556,63.000,1.055,0.948,0.967
6,1961,255,0,255,255,392.299,154.584,169.823,367,130,51,50,50.401,49.540,30.391,0.854,52.202,500055,255,NaN,NaN,100,500055,1,377,176,53.569,49.986,1.017,0.983,0.960
7,3795,255,0,255,255,185.858,170.301,240.392,151,135,70,71,69.990,69.038,118.162,0.825,71.805,967725,255,NaN,NaN,100,967725,1,180,135,102.875,70.000,1.014,0.986,0.971
8,1735,255,0,255,255,582.283,163.977,157.581,559,140,47,48,47.671,46.340,77.648,0.878,49.244,442425,255,NaN,NaN,100,442425,1,577,188,77.093,46.952,1.029,0.972,0.965
9,2136,255,0,255,255,534.915,171.205,189.137,508,144,53,54,56.338,48.274,132.617,0.750,62.482,544680,255,NaN,NaN,100,544680,1,512,155,140.194,50.781,1.167,0.857,0.935
10,2422,255,0,255,255,402.485,205.666,189.380,375,178,56,56,55.966,55.101,47.201,0.849,58.830,617610,255,NaN,NaN,100,617610,1,387,230,58.201,55.154,1.016,0.985,0.965
