 ,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,5016,255,0,255,255,214.991,56.136,297.404,173,17,82,86,90.329,70.704,48.976,0.713,99.985,1279080,255,NaN,NaN,100,1279080,1,198,103,59.331,72.708,1.278,0.783,0.951
2,4518,255,0,255,255,770.084,76.138,283.362,727,44,86,67,87.527,65.723,166.339,0.707,91.679,1152090,255,NaN,NaN,100,1152090,1,730,54,153.435,65.747,1.332,0.751,0.930
3,5091,255,0,255,255,857.600,109.015,289.019,818,68,81,80,80.761,80.262,174.186,0.766,88.685,1298205,255,NaN,NaN,100,1298205,1,831,146,60.255,79.076,1.006,0.994,0.964
4,198,255,0,255,255,1073.540,75.152,58.184,1065,68,18,16,17.912,14.075,40.103,0.735,20.616,50490,255,NaN,NaN,100,50490,1,1067,82,39.094,15.566,1.273,0.786,0.884
5,1532,255,0,255,255,472.269,121.773,155.823,447,100,49,42,47.364,41.183,177.896,0.793,49.366,390660,255,NaN,NaN,100,390660,1,447,125,173.019,41.707,1.150,0.870,0.950
6,6180,255,0,255,255,624.330,163.883,325.103,573,115,98,93,97.605,80.617,27.373,0.735,101.237,1575900,255,NaN,NaN,100,1575900,1,575,178,23.273,82.742,1.211,0.826,0.945
7,208,255,0,255,255,1180.812,126.255,58.426,1173,116,15,20,20.045,13.212,72.725,0.766,21.190,53040,255,NaN,NaN,100,53040,1,1177,136,70.710,14.546,1.517,0.659,0.898
8,1465,255,0,255,255,966.089,142.778,158.066,947,121,42,50,49.656,37.564,64.704,0.737,53.000,373575,255,NaN,NaN,100,373575,1,954,169,58.109,39.739,1.322,0.756,0.940
9,2102,255,0,255,255,994.598,204.952,192.593,971,172,50,65,60.974,43.893,63.583,0.712,66.940,536010,255,NaN,NaN,100,536010,1,986,237,76.171,46.534,1.389,0.720,0.922
10,1420,255,0,255,255,1057.308,215.510,163.966,1037,195,47,49,51.320,35.230,44.060,0.664,57.801,362100,255,NaN,NaN,100,362100,1,1045,244,52.734,37.701,1.457,0.686,0.911
11,5041,255,0,255,255,443.189,294.692,307.990,385,262,109,67,103.092,62.259,177.602,0.668,110.168,1285455,255,NaN,NaN,100,1285455,1,385,304,8.351,64.914,1.656,0.604,0.947
12,23,255,0,255,255,110.848,267.065,17.556,108,264,6,6,6.195,4.727,22.068,0.938,6.708,5865,255,NaN,NaN,100,5865,1,108,269,26.565,5.367,1.311,0.763,0.821
13,1725,255,0,255,255,914.622,320.497,172.409,894,294,42,53,53.659,40.932,83.258,0.729,56.859,439875,255,NaN,NaN,100,439875,1,902,295,113.860,41.180,1.311,0.763,0.939
14,6944,255,0,255,255,864.934,375.284,337.061,812,324,100,97,96.634,91.493,139.057,0.768,103.619,1770720,255,NaN,NaN,100,1770720,1,848,325,112.109,93.862,1.056,0.947,0.945
15,645,255,0,255,255,209.965,362.516,105.539,193,350,36,27,34.848,23.566,20.177,0.728,37.108,164475,255,NaN,NaN,100,164475,1,193,366,14.036,26.083,1.479,0.676,0.901
16,290,255,0,255,255,654.521,378.100,65.012,644,367,20,21,20.640,17.889,52.924,0.862,21.932,73950,255,NaN,NaN,100,73950,1,644,383,24.228,18.305,1.154,0.867,0.913
17,2884,255,0,255,255,608.839,410.365,216.936,574,378,68,61,65.815,55.793,6.963,0.770,68.184,735420,255,NaN,NaN,100,735420,1,574,406,175.795,57.644,1.180,0.848,0.937
18,9509,255,0,255,255,66.604,446.440,448.843,2,386,134,119,145.526,83.196,37.247,0.593,151.093,2424795,255,NaN,NaN,100,2424795,1,18,501,49.563,85.630,1.749,0.572,0.899
19,3095,255,0,255,255,254.302,446.318,221.664,217,416,74,60,71.640,55.006,166.606,0.792,75.928,789225,255,NaN,NaN,100,789225,1,217,437,167.062,56.782,1.302,0.768,0.948
20,109,255,0,255,255,497.656,430.243,40.870,493,423,10,14,12.993,10.681,93.612,0.820,14.318,27795,255,NaN,NaN,100,27795,1,494,437,77.905,10.000,1.216,0.822,0.908
21,6572,255,0,255,255,395.216,469.173,348.517,328,425,123,85,115.136,72.677,15.052,0.680,126.147,1675860,255,NaN,NaN,100,1675860,1,328,485,12.824,77.435,1.584,0.631,0.940
22,981,255,0,255,255,315.681,458.292,132.409,293,442,44,32,41.561,30.054,177.864,0.703,44.721,250155,255,NaN,NaN,100,250155,1,293,452,169.695,31.344,1.383,0.723,0.926
23,11701,255,0,255,255,175.561,536.954,481.186,96,481,155,114,157.637,94.509,164.266,0.635,162.163,2983755,255,NaN,NaN,100,2983755,1,99,512,156.755,100.078,1.668,0.600,0.907
24,1978,255,0,255,255,266.216,561.372,195.723,249,527,43,71,66.084,38.110,94.391,0.649,71.701,504390,255,NaN,NaN,100,504390,1,256,527,98.017,43.000,1.734,0.577,0.897
25,1832,255,0,255,255,1000.434,553.278,167.823,972,529,55,48,53.173,43.868,2.175,0.817,55.579,467160,255,NaN,NaN,100,467160,1,972,550,171.724,45.310,1.212,0.825,0.948
26,3240,255,0,255,255,310.237,608.801,234.978,273,576,70,63,77.019,53.562,37.709,0.737,80.430,826200,255,NaN,NaN,100,826200,1,276,629,38.437,55.861,1.438,0.695,0.949
27,21974,255,0,255,255,1063.710,679.032,663.536,963,588,190,178,196.934,142.069,145.235,0.627,204.189,5603370,255,NaN,NaN,100,5603370,1,966,644,156.322,150.591,1.386,0.721,0.923
28,2740,255,0,255,255,720.326,654.896,214.350,695,615,53,76,73.226,47.642,68.110,0.749,78.848,698700,255,NaN,NaN,100,698700,1,704,691,74.554,51.760,1.537,0.651,0.950
29,288,255,0,255,255,393.917,633.191,69.740,385,620,18,27,25.404,14.435,70.650,0.744,27.659,73440,255,NaN,NaN,100,73440,1,390,647,77.471,15.205,1.760,0.568,0.899
30,2994,255,0,255,255,500.663,672.317,227.078,475,632,55,80,74.313,51.298,85.901,0.730,81.492,763470,255,NaN,NaN,100,763470,1,492,712,75.793,54.788,1.449,0.690,0.950
31,7101,255,0,255,255,800.736,716.346,390.316,757,653,85,132,121.443,74.449,71.152,0.586,137.088,1810755,255,NaN,NaN,100,1810755,1,776,785,74.342,82.148,1.631,0.613,0.889
32,1528,255,0,255,255,925.198,707.862,185.279,903,675,46,65,71.583,27.178,119.871,0.559,73.600,389640,255,NaN,NaN,100,389640,1,904,677,126.714,31.400,2.634,0.380,0.896
33,2693,255,0,255,255,459.036,726.145,220.007,435,691,56,72,71.289,48.098,70.041,0.699,75.000,686715,255,NaN,NaN,100,686715,1,444,763,73.740,52.861,1.482,0.675,0.904
34,1029,255,0,255,255,857.036,715.226,131.539,842,693,31,45,42.954,30.502,75.356,0.747,46.098,262395,255,NaN,NaN,100,262395,1,851,738,77.471,30.671,1.408,0.710,0.935
35,479,255,0,255,255,291.414,715.819,92.811,277,702,26,30,28.905,21.099,84.963,0.699,31.016,122145,255,NaN,NaN,100,122145,1,287,703,110.772,24.605,1.370,0.730,0.872
36,60,255,0,255,255,1182.383,706.983,31.456,1177,703,10,9,9.472,8.065,125.998,0.762,10.817,15300,255,NaN,NaN,100,15300,1,1178,703,123.690,9.000,1.174,0.851,0.845
37,156,255,0,255,255,733.660,750.814,46.527,726,743,14,16,15.218,13.052,69.790,0.906,16.763,39780,255,NaN,NaN,100,39780,1,732,759,72.646,14.000,1.166,0.858,0.920
38,2510,255,0,255,255,654.246,830.447,209.563,625,797,60,64,58.902,54.257,124.367,0.718,65.307,640050,255,NaN,NaN,100,640050,1,648,861,78.518,54.716,1.086,0.921,0.917
39,448,255,0,255,255,1105.355,880.527,89.054,1092,869,28,23,27.221,20.955,162.632,0.710,29.411,114240,255,NaN,NaN,100,114240,1,1092,872,162.181,22.161,1.299,0.770,0.892
40,56,255,0,255,255,70.982,881.357,28.971,68,876,6,11,10.951,6.511,90.998,0.838,11.402,14280,255,NaN,NaN,100,14280,1,69,876,105.255,6.000,1.682,0.595,0.926
41,210,255,0,255,255,69.357,891.000,85.113,60,877,21,20,18.848,14.186,164.806,0.364,25.612,53550,255,NaN,NaN,100,53550,1,64,877,128.660,20.000,1.329,0.753,0.637
42,42,255,0,255,255,59.262,882.452,23.556,56,878,6,9,9.039,5.916,73.513,0.951,9.849,10710,255,NaN,NaN,100,10710,1,58,887,66.038,6.000,1.528,0.654,0.923
43,115,255,0,255,255,53.500,890.996,43.556,49,882,10,15,14.714,9.951,108.735,0.762,16.401,29325,255,NaN,NaN,100,29325,1,49,884,127.569,10.000,1.479,0.676,0.895
44,157,255,0,255,255,39.717,892.519,52.971,30,886,18,11,19.672,10.161,9.157,0.703,20.248,40035,255,NaN,NaN,100,40035,1,30,897,32.905,11.000,1.936,0.517,0.940
