 ,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1899,255,0,255,255,1116.119,35.621,170.309,1091,11,50,49,49.205,49.139,111.790,0.823,51.624,484245,255,NaN,NaN,100,484245,1,1101,14,121.535,49.000,1.001,0.999,0.960
2,2625,255,0,255,255,659.975,43.355,204.936,631,16,59,58,60.291,55.436,47.212,0.785,64.815,669375,255,NaN,NaN,100,669375,1,634,59,38.108,56.569,1.088,0.919,0.952
3,1860,255,0,255,255,669.703,97.657,168.551,645,73,49,49,49.328,48.009,94.417,0.823,51.430,474300,255,NaN,NaN,100,474300,1,657,120,63.435,48.441,1.027,0.973,0.963
4,1806,255,0,255,255,996.018,99.781,166.309,972,76,48,48,48.864,47.058,37.872,0.821,50.606,460530,255,NaN,NaN,100,460530,1,975,114,29.604,47.852,1.038,0.963,0.963
5,2936,255,0,255,255,320.923,191.105,208.108,291,160,60,62,62.009,60.285,104.190,0.852,63.514,748680,255,NaN,NaN,100,748680,1,303,165,123.440,60.000,1.029,0.972,0.973
6,1988,255,0,255,255,991.126,187.284,175.380,965,162,52,50,50.623,50.001,7.989,0.812,52.887,506940,255,NaN,NaN,100,506940,1,966,195,15.350,50.000,1.012,0.988,0.960
7,2104,255,0,255,255,474.394,199.514,176.309,449,172,51,54,52.728,50.806,74.091,0.851,54.452,536520,255,NaN,NaN,100,536520,1,469,226,82.614,51.000,1.038,0.964,0.965
8,1766,255,0,255,255,253.243,282.136,162.894,229,258,48,48,48.433,46.426,44.709,0.836,49.930,450330,255,NaN,NaN,100,450330,1,241,304,57.265,47.376,1.043,0.959,0.964
9,2218,255,0,255,255,830.467,304.495,188.250,803,278,56,53,54.371,51.940,0.122,0.787,56.436,565590,255,NaN,NaN,100,565590,1,803,308,7.125,53.000,1.047,0.955,0.961
10,4909,255,0,255,255,1151.667,331.892,274.434,1111,291,80,82,80.801,77.354,78.050,0.819,82.225,1251795,255,NaN,NaN,100,1251795,1,1143,372,76.640,77.815,1.045,0.957,0.970
