 ,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,30622,255,0,255,255,1733.713,132.251,671.352,1635,31,204,200,198.825,196.098,74.320,0.854,208.240,7808610,255,NaN,NaN,100,7808610,1,1639,166,16.172,194.423,1.014,0.986,0.983
2,297,255,0,255,255,906.490,151.907,62.184,897,142,19,20,20.202,18.718,55.943,0.965,21.095,75735,255,NaN,NaN,100,75735,1,901,161,58.570,19.000,1.079,0.927,0.949
3,4108,255,0,255,255,1291.966,199.367,239.279,1255,164,74,72,76.026,68.798,33.450,0.902,77.389,1047540,255,NaN,NaN,100,1047540,1,1260,221,32.869,69.765,1.105,0.905,0.977
4,313,255,0,255,255,857.219,276.436,64.770,848,266,19,21,20.873,19.093,81.650,0.938,21.954,79815,255,NaN,NaN,100,79815,1,852,286,59.931,19.000,1.093,0.915,0.943
5,1721,255,0,255,255,2188.253,316.055,171.924,2159,294,57,44,57.142,38.347,4.143,0.732,58.241,438855,255,NaN,NaN,100,438855,1,2160,307,164.055,42.054,1.490,0.671,0.911
6,23575,255,0,255,255,1498.369,389.358,577.227,1414,298,169,182,187.929,159.723,57.856,0.889,189.275,6011625,255,NaN,NaN,100,6011625,1,1420,445,40.930,160.513,1.177,0.850,0.988
7,30773,255,0,255,255,710.826,400.079,658.725,610,300,202,199,200.373,195.542,156.610,0.891,202.556,7847115,255,NaN,NaN,100,7847115,1,610,397,175.753,195.869,1.025,0.976,0.989
8,16642,255,0,255,255,1195.002,506.835,518.458,1124,431,142,149,151.430,139.927,63.358,0.778,154.845,4243710,255,NaN,NaN,100,4243710,1,1161,433,114.413,140.425,1.082,0.924,0.971
9,14385,255,0,255,255,91.530,763.349,447.245,23,695,138,136,137.732,132.980,50.453,0.904,139.463,3668175,255,NaN,NaN,100,3668175,1,25,784,14.534,132.936,1.036,0.966,0.986
10,703,255,0,255,255,1784.511,719.607,97.983,1770,703,29,32,31.322,28.577,96.367,0.920,32.985,179265,255,NaN,NaN,100,179265,1,1780,703,104.036,29.000,1.096,0.912,0.956
11,4433,255,0,255,255,1553.455,768.764,250.593,1517,730,73,77,76.848,73.447,94.375,0.887,78.032,1130415,255,NaN,NaN,100,1130415,1,1534,735,120.838,73.000,1.046,0.956,0.978
12,1255,255,0,255,255,1409.498,752.081,130.468,1390,732,39,40,40.622,39.336,70.749,0.926,41.869,320025,255,NaN,NaN,100,320025,1,1396,768,49.844,39.000,1.033,0.968,0.969
13,12694,255,0,255,255,1109.434,998.482,424.475,1044,937,130,123,131.827,122.604,15.434,0.885,132.774,3236970,255,NaN,NaN,100,3236970,1,1061,1044,39.806,122.686,1.075,0.930,0.985
14,596,255,0,255,255,1705.993,1003.272,89.497,1693,989,26,29,28.683,26.456,89.451,0.935,29.614,151980,255,NaN,NaN,100,151980,1,1703,989,101.689,26.000,1.084,0.922,0.958
15,2152,255,0,255,255,2064.237,1087.381,201.137,2038,1061,59,53,53.953,50.785,19.818,0.668,61.855,548760,255,NaN,NaN,100,548760,1,2042,1102,34.461,52.326,1.062,0.941,0.899
16,3255,255,0,255,255,930.616,1137.564,211.480,899,1105,63,65,65.910,62.879,70.213,0.915,67.119,830025,255,NaN,NaN,100,830025,1,917,1168,65.344,63.000,1.048,0.954,0.976
17,245,255,0,255,255,1039.769,1243.594,57.355,1031,1234,17,19,19.070,16.358,112.158,0.936,19.723,62475,255,NaN,NaN,100,62475,1,1035,1235,120.466,16.971,1.166,0.858,0.942
18,1153,255,0,255,255,414.117,1537.591,130.853,393,1518,44,39,40.552,36.201,176.845,0.846,44.553,294015,255,NaN,NaN,100,294015,1,393,1531,170.961,38.013,1.120,0.893,0.937
19,1270,255,0,255,255,1666.636,1648.402,130.711,1647,1628,39,41,42.019,38.483,121.119,0.934,43.046,323850,255,NaN,NaN,100,323850,1,1656,1630,120.735,38.891,1.092,0.916,0.970
20,1488,255,0,255,255,118.668,1851.697,148.853,92,1831,50,41,47.919,39.537,9.512,0.844,50.695,379440,255,NaN,NaN,100,379440,1,93,1860,22.011,41.000,1.212,0.825,0.946
21,17295,255,0,255,255,2302.427,1939.099,492.902,2228,1865,149,148,154.352,142.666,133.605,0.895,156.339,4410225,255,NaN,NaN,100,4410225,1,2242,1889,140.711,143.524,1.082,0.924,0.986
