Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00259.png,1,654,654,37.096,255,255,93.497,29.506,28.222,84.247,0.940,0.962,30.364,16,7,107.241,28.000,166770,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00073.png,1,655,655,33.850,255,255,94.326,29.316,28.448,60.704,0.925,0.956,30.480,9,31,41.009,28.991,167025,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00067.png,1,527,527,29.181,255,255,83.255,26.238,25.574,20.346,0.955,0.963,27.203,9,25,17.103,25.000,134385,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00098.png,1,1599,1599,47.533,255,255,151.539,45.409,44.835,166.855,0.875,0.961,48.166,13,47,48.366,45.000,407745,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00099.png,1,738,738,34.894,255,255,99.397,30.996,30.315,140.474,0.939,0.960,32.016,7,28,14.470,30.406,188190,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00066.png,1,952,952,39.667,255,255,112.811,35.514,34.131,26.303,0.940,0.968,36.620,9,34,34.992,34.000,242760,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00072.png,1,1049,1049,38.924,255,255,119.054,36.790,36.304,55.040,0.930,0.965,38.079,17,45,66.801,36.000,267495,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00258.png,1,558,558,34.024,255,255,85.841,26.795,26.515,104.803,0.952,0.964,28.018,13,9,124.824,26.000,142290,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00264.png,1,989,989,36.630,255,255,115.983,35.964,35.014,20.978,0.924,0.965,38.079,8,35,29.932,35.000,252195,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00270.png,1,556,556,33.902,255,255,86.669,26.986,26.233,47.042,0.930,0.955,28.425,10,31,39.289,26.000,141780,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00112.png,1,655,655,29.705,255,255,94.326,29.658,28.119,3.166,0.925,0.955,30.676,8,30,19.026,28.000,167025,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00106.png,1,997,997,38.390,255,255,118.468,35.836,35.423,15.840,0.893,0.952,39.294,8,29,14.744,35.000,254235,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00110.png,1,944,944,42.754,255,255,113.397,35.270,34.078,79.971,0.923,0.962,36.401,8,35,37.185,34.000,240720,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00104.png,2,1339,669.500,41.263,255,255,83.962,26.591,23.695,71.348,0.855,0.908,28.227,10,16,80.462,24.487,170722.500,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00138.png,1,736,736,32.000,255,255,99.154,31.035,30.195,7.965,0.941,0.963,32.016,7,19,165.530,30.000,187680,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00266.png,1,290,290,26.630,255,255,61.355,19.368,19.064,143.746,0.968,0.952,20.248,13,7,110.225,19.000,73950,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00272.png,1,697,697,36.002,255,255,96.912,30.179,29.406,53.914,0.933,0.961,32.450,8,31,33.690,29.000,177735,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00064.png,1,1453,1453,44.030,255,255,140.953,43.074,42.950,81.310,0.919,0.969,44.204,13,14,142.352,43.000,370515,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00070.png,1,1532,1532,39.948,255,255,145.196,44.894,43.449,179.922,0.913,0.967,46.043,10,20,145.620,43.899,390660,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00058.png,1,1928,1928,46.480,255,255,175.924,52.312,46.927,153.893,0.783,0.936,58.310,7,14,149.036,48.790,491640,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00059.png,1,1288,1288,41.818,255,255,133.296,41.322,39.687,124.413,0.911,0.966,42.544,19,9,113.552,40.000,328440,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00071.png,1,1736,1736,48.222,255,255,154.853,47.255,46.774,64.130,0.910,0.967,48.600,10,44,36.634,47.000,442680,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00065.png,1,736,736,37.172,255,255,99.740,30.827,30.398,62.783,0.930,0.963,32.894,17,38,70.463,30.000,187680,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00273.png,1,659,659,33.316,255,255,102.569,30.045,27.927,9.199,0.787,0.901,34.205,7,25,15.255,28.934,168045,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00267.png,1,565,565,29.958,255,255,87.497,27.147,26.500,0.480,0.927,0.954,28.160,7,18,163.496,27.000,144075,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00139.png,1,610,610,33.814,255,255,90.912,28.546,27.208,174.584,0.927,0.953,29.547,7,16,156.038,27.000,155550,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00105.png,1,600,600,32.468,255,255,90.569,27.867,27.414,124.801,0.919,0.950,29.155,7,23,5.906,27.577,153000,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00111.png,1,1214,1214,42.448,255,255,129.054,40.074,38.571,165.384,0.916,0.967,41.231,11,14,140.906,38.000,309570,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00176.png,1,737,737,35.604,255,255,100.326,31.183,30.092,12.157,0.920,0.960,32.650,10,33,40.030,30.000,187935,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00162.png,1,588,588,30.372,255,255,88.669,27.527,27.198,80.387,0.940,0.962,28.601,14,11,126.469,27.000,149940,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00189.png,2,1080,540,35.352,255,255,86.255,26.635,25.808,54.112,0.912,0.949,28.114,22.500,33,45.798,25.846,137700,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00228.png,1,787,787,35.643,255,255,103.983,31.678,31.632,82.144,0.915,0.956,33.015,8,32,35.134,32.000,200685,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00200.png,1,1025,1025,42.691,255,255,117.640,36.777,35.486,155.329,0.931,0.966,38.079,15,8,119.932,35.000,261375,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00214.png,1,759,759,39.205,255,255,101.983,31.246,30.929,172.800,0.917,0.956,32.450,14,8,123.690,31.000,193545,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00002.png,1,806,806,42.600,255,255,104.811,32.104,31.966,48.137,0.922,0.958,33.287,13,36,57.265,32.000,205530,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00016.png,1,793,793,39.160,255,255,103.397,32.652,30.923,42.596,0.932,0.962,34.015,7,29,24.305,31.618,202215,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00017.png,1,465,465,25.833,255,255,78.426,24.878,23.798,25.179,0.950,0.958,26.420,9,30,29.476,24.000,118575,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00003.png,1,718,718,34.686,255,255,98.569,30.440,30.033,156.149,0.929,0.956,31.623,8,29,18.435,30.000,183090,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00215.png,1,910,910,38.690,255,255,112.225,35.494,32.643,14.587,0.908,0.958,37.696,8,31,21.801,33.000,232050,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00201.png,1,619,619,33.496,255,255,92.669,28.704,27.457,102.092,0.906,0.954,30.806,10,8,125.754,27.000,157845,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00229.png,1,716,716,33.210,255,255,101.255,31.246,29.176,26.535,0.878,0.953,34.828,8,38,39.174,29.000,182580,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00188.png,1,615,615,34.864,255,255,95.841,28.533,27.443,134.266,0.841,0.940,32.016,9,12,141.340,27.000,156825,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00163.png,1,646,646,31.901,255,255,92.912,29.148,28.219,18.753,0.940,0.961,30.083,8,27,15.422,28.000,164730,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00177.png,1,767,767,39.638,255,255,101.740,31.518,30.985,31.306,0.931,0.962,32.802,10,32,37.569,31.000,195585,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00149.png,1,682,682,33.679,255,255,94.912,29.744,29.194,52.429,0.951,0.965,31.064,12,34,56.821,29.000,173910,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00161.png,2,1075,537.500,33.890,255,255,77.012,24.224,22.815,87.161,0.920,0.940,25.686,13,15.500,141.538,22.500,137062.500,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00175.png,1,664,664,32.077,255,255,94.326,29.694,28.471,38.979,0.938,0.960,31.064,10,31,33.179,28.991,169320,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00217.png,1,1034,1034,38.254,255,255,119.640,36.974,35.607,21.932,0.908,0.957,38.419,13,40,51.340,36.000,263670,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00203.png,1,667,667,32.222,255,255,94.912,29.418,28.868,143.305,0.930,0.957,31.385,16,8,120.651,29.000,170085,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00029.png,1,598,598,34.767,255,255,90.083,28.124,27.073,21.404,0.926,0.954,29.206,8,31,38.047,27.000,152490,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00015.png,1,2529,2529,51.707,255,255,194.167,58.195,55.332,174.777,0.843,0.956,62.008,19,56,52.206,54.596,644895,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00001.png,1,1090,1090,42.745,255,255,120.468,37.876,36.641,129.982,0.944,0.970,39.115,14,9,122.471,36.770,277950,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00000.png,1,528,528,33.021,255,255,84.669,26.297,25.564,101.247,0.926,0.951,27.514,17,6,109.093,26.000,134640,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00014.png,1,2416,2416,47.280,255,255,182.167,55.968,54.962,152.649,0.915,0.974,57.009,28,7,111.615,55.000,616080,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00028.png,1,654,654,37.075,255,255,93.497,29.565,28.165,89.884,0.940,0.962,30.887,13,7,119.055,28.000,166770,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00202.png,1,738,738,38.140,255,255,99.740,30.854,30.455,65.013,0.932,0.960,32.016,9,31,38.660,30.000,188190,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00216.png,1,924,924,36.264,255,255,111.983,34.918,33.693,142.747,0.926,0.965,37.590,16,9,118.610,33.831,235620,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00174.png,1,875,875,36.504,255,255,116.569,33.821,32.941,68.333,0.809,0.935,37.643,11,7,129.611,32.869,223125,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00160.png,1,895,895,38.053,255,255,109.154,34.893,32.659,20.953,0.944,0.969,35.847,7,31,22.989,32.000,228225,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00148.png,1,790,790,35.111,255,255,107.154,33.497,30.029,128.895,0.865,0.944,37.216,14,10,120.700,31.000,201450,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00164.png,1,1107,1107,39.423,255,255,122.711,38.547,36.565,165.342,0.924,0.964,39.623,7,22,169.824,37.000,282285,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00170.png,1,1124,1124,41.583,255,255,123.882,38.050,37.612,38.188,0.920,0.964,39.446,8,35,30.466,38.000,286620,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00158.png,1,814,814,40.198,255,255,104.569,32.770,31.627,121.876,0.935,0.964,33.838,13,9,124.160,31.939,207570,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00212.png,1,641,641,30.966,255,255,96.083,29.226,27.926,48.446,0.873,0.946,32.757,13,38,58.736,28.000,163455,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00206.png,1,979,979,35.600,255,255,115.640,35.852,34.768,175.097,0.920,0.961,36.770,8,21,157.620,35.000,249645,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00010.png,1,698,698,38.649,255,255,97.497,30.213,29.416,113.146,0.923,0.958,31.385,16,7,112.479,29.000,177990,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00004.png,1,828,828,38.333,255,255,106.225,33.002,31.944,17.768,0.922,0.957,34.176,6,19,159.444,32.527,211140,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00038.png,1,556,556,34.772,255,255,87.497,27.842,25.427,105.440,0.913,0.952,29.732,15,6,109.654,26.000,141780,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00039.png,1,1350,1350,43.048,255,255,136.125,41.878,41.045,86.194,0.916,0.964,43.863,21,48,65.772,41.000,344250,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00005.png,1,692,692,40.186,255,255,96.326,29.934,29.434,42.648,0.937,0.960,31.064,8,30,33.179,29.000,176460,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00011.png,1,1961,1961,48.660,255,255,164.267,51.023,48.935,143.878,0.913,0.970,52.202,13,14,143.569,49.813,500055,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00207.png,1,623,623,35.317,255,255,92.083,28.411,27.920,53.746,0.923,0.955,29.833,11,32,50.440,28.000,158865,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00213.png,1,1162,1162,40.686,255,255,125.882,38.803,38.128,178.203,0.921,0.965,39.699,12,42,40.914,38.000,296310,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00159.png,1,898,898,36.653,255,255,110.225,33.914,33.714,148.768,0.929,0.962,35.114,7,18,160.017,33.941,228990,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00171.png,1,789,789,34.379,255,255,108.468,33.717,29.794,174.048,0.843,0.926,38.079,7,18,166.329,31.000,201195,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00165.png,1,1250,1250,39.911,255,255,130.711,40.386,39.408,5.925,0.919,0.966,41.677,15,46,59.744,39.000,318750,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00173.png,1,798,798,33.929,255,255,105.397,32.359,31.399,80.835,0.903,0.952,33.422,12,36,51.072,32.000,203490,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00167.png,1,544,544,30.155,255,255,86.912,26.944,25.707,2.794,0.905,0.944,28.284,8,23,8.130,26.000,138720,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00198.png,1,1449,1449,45.395,255,255,141.782,43.051,42.855,155.625,0.906,0.963,44.721,6,22,169.695,43.000,369495,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00205.png,1,678,678,35.039,255,255,94.912,29.630,29.134,39.071,0.946,0.964,30.887,8,30,29.055,29.000,172890,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00211.png,1,1477,1477,42.430,255,255,142.125,44.476,42.283,178.301,0.919,0.970,45.310,7,21,157.964,42.000,376635,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00239.png,1,899,899,36.018,255,255,109.983,34.522,33.157,1.504,0.934,0.966,35.735,7,21,162.072,33.000,229245,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00007.png,1,604,604,38.718,255,255,90.669,28.322,27.154,15.689,0.923,0.959,29.411,7,28,35.311,27.000,154020,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00013.png,1,656,656,37.188,255,255,93.740,29.177,28.627,37.984,0.938,0.958,30.529,8,29,31.608,28.991,167280,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00012.png,1,2062,2062,45.945,255,255,173.681,51.900,50.586,86.196,0.859,0.959,55.317,13,13,139.399,50.482,525810,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00006.png,1,1171,1171,43.322,255,255,127.296,38.969,38.261,118.858,0.908,0.963,40.311,12,11,133.995,38.810,298605,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00238.png,1,758,758,35.839,255,255,103.296,32.391,29.796,146.978,0.893,0.945,34.525,6,16,169.992,29.698,193290,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00210.png,1,473,473,29.581,255,255,79.255,25.139,23.957,18.710,0.946,0.955,26.420,10,27,29.476,24.000,120615,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00204.png,1,756,756,30.252,255,255,103.740,34.753,27.697,53.668,0.883,0.958,37.014,14,41,51.582,28.991,192780,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00199.png,1,793,793,39.160,255,255,103.154,32.417,31.147,4.463,0.937,0.964,33.526,7,28,17.354,31.000,202215,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00166.png,1,648,648,35.065,255,255,93.740,28.942,28.507,36.002,0.927,0.955,30.083,8,25,15.422,28.991,165240,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00172.png,1,1145,1145,44.902,255,255,124.468,38.253,38.111,100.966,0.929,0.967,39.446,16,8,120.466,38.000,291975,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00157.png,1,1116,1116,36.905,255,255,127.054,38.582,36.829,33.028,0.869,0.953,41.881,14,43,56.689,37.315,284580,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00143.png,1,603,603,32.683,255,255,92.083,28.534,26.907,145.402,0.894,0.947,31.401,11,8,127.235,27.523,153765,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00194.png,1,1189,1189,43.972,255,255,127.640,39.279,38.541,10.789,0.917,0.966,41.110,11,38,41.055,38.000,303195,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00180.png,1,849,849,40.123,255,255,106.569,33.350,32.414,19.462,0.939,0.966,34.540,7,29,22.109,32.000,216495,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00209.png,1,864,864,36.735,255,255,117.054,36.118,30.458,49.147,0.792,0.918,40.361,10,41,48.013,32.222,220320,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00221.png,1,1068,1068,37.395,255,255,120.225,37.490,36.271,1.530,0.929,0.966,38.484,8,19,155.433,36.000,272340,255,NaN,NaN
2024-10-30 P2002 Group 12 Rev 1 R01 PP1_00235.png,1,728,728,37.623,255,255,100.569,31.260,29.651,178.551,0.905,0.952,32.573,7,16,162.121,30.000,185640,255,NaN,NaN
