Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01963.png,1,1131,1131.000,42.647,255,255,124.468,38.366,37.534,69.765,0.917,0.965,39.661,14.000,9,123.690,37.882,288405.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01793.png,1,1253,1253.000,44.607,255,255,131.296,40.552,39.341,40.813,0.913,0.964,41.773,10.000,39,42.089,40.000,319515.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00499.png,1,1050,1050.000,40.431,255,255,120.569,38.869,34.395,111.877,0.908,0.964,40.804,14.000,9,126.027,34.000,267750.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01787.png,1,714,714.000,36.061,255,255,99.154,30.673,29.638,81.168,0.913,0.956,31.906,15.000,8,122.196,29.897,182070.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00314.png,1,897,897.000,35.204,255,255,110.811,34.825,32.795,4.920,0.918,0.960,35.735,8.000,18,162.072,33.000,228735.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02503.png,1,489,489.000,31.346,255,255,81.255,25.434,24.479,125.512,0.931,0.953,26.401,11.000,10,127.304,25.000,124695.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02265.png,1,683,683.000,32.339,255,255,96.326,30.229,28.768,12.119,0.925,0.957,31.321,7.000,28,16.699,29.000,174165.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00472.png,1,983,983.000,37.851,255,255,115.983,36.678,34.124,140.193,0.918,0.965,38.419,9.000,14,141.340,35.000,250665.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01778.png,1,1025,1025.000,37.921,255,255,118.468,36.467,35.788,100.655,0.918,0.961,37.696,21.000,7,111.801,36.000,261375.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00466.png,1,915,915.000,36.659,255,255,111.054,35.378,32.930,172.692,0.932,0.965,36.878,8.000,22,167.471,33.000,233325.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02271.png,1,717,717.000,33.194,255,255,98.326,31.351,29.119,3.476,0.932,0.960,32.280,7.000,20,163.811,29.000,182835.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02517.png,1,795,795.000,40.152,255,255,103.397,32.295,31.343,36.078,0.934,0.961,33.287,14.000,37,57.265,31.820,202725.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00300.png,1,1482,1482.000,43.308,255,255,142.953,44.077,42.810,79.106,0.911,0.967,45.222,11.000,41,35.096,43.000,377910.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00328.png,2,1258,629.000,38.708,255,255,94.669,29.808,26.866,90.683,0.882,0.938,31.385,22.500,23,75.651,27.279,160395.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01036.png,1,1263,1263.000,44.963,255,255,132.125,40.389,39.815,36.699,0.909,0.963,41.785,7.000,33,21.038,40.000,322065.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01750.png,1,869,869.000,38.520,255,255,108.569,33.583,32.947,171.407,0.926,0.962,34.785,7.000,18,161.565,33.000,221595.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01988.png,1,772,772.000,36.484,255,255,103.397,31.794,30.916,117.916,0.907,0.954,32.894,19.000,38,70.463,30.858,196860.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02259.png,1,521,521.000,29.602,255,255,84.083,26.139,25.379,8.374,0.926,0.951,27.203,13.000,33,53.973,25.000,132855.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01744.png,1,692,692.000,33.462,255,255,95.497,29.764,29.603,170.001,0.954,0.969,31.064,10.000,13,146.821,29.000,176460.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01022.png,1,584,584.000,31.602,255,255,88.669,27.388,27.150,149.356,0.933,0.958,28.601,12.000,13,143.531,27.000,148920.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01591.png,1,708,708.000,36.589,255,255,97.740,30.367,29.685,123.829,0.931,0.959,31.780,16.000,7,114.146,30.000,180540.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00857.png,1,1162,1162.000,41.382,255,255,125.882,38.962,37.973,141.657,0.921,0.964,40.224,12.000,15,145.125,38.000,296310.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02098.png,1,714,714.000,33.056,255,255,97.740,31.118,29.215,179.971,0.939,0.964,32.280,7.000,30,16.189,29.000,182070.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01585.png,1,968,968.000,40.333,255,255,114.225,35.461,34.756,42.985,0.932,0.966,36.401,7.000,30,15.945,35.000,246840.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00843.png,1,530,530.000,30.045,255,255,84.669,26.189,25.767,68.945,0.929,0.952,27.459,15.000,34,56.889,26.000,135150.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00670.png,1,874,874.000,35.673,255,255,108.811,33.712,33.009,174.163,0.928,0.962,34.713,7.000,29,11.634,33.000,222870.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02067.png,1,702,702.000,33.946,255,255,98.326,30.237,29.560,125.828,0.912,0.955,31.890,11.000,11,131.186,30.000,179010.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01208.png,1,592,592.000,35.238,255,255,89.497,27.961,26.957,116.677,0.929,0.956,29.155,7.000,14,149.036,27.000,150960.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00116.png,1,552,552.000,32.056,255,255,86.083,27.592,25.472,61.674,0.936,0.957,28.601,9.000,30,36.469,26.000,140760.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00102.png,1,495,495.000,34.304,255,255,82.083,25.669,24.554,60.281,0.923,0.946,26.683,16.000,7,102.995,25.000,126225.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02073.png,1,816,816.000,36.202,255,255,105.983,32.662,31.810,173.045,0.913,0.958,33.601,10.000,14,143.471,32.000,208080.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00664.png,1,787,787.000,38.130,255,255,103.154,32.506,30.826,168.795,0.929,0.960,33.615,10.000,15,157.249,31.000,200685.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01552.png,1,716,716.000,36.983,255,255,98.326,30.982,29.425,46.057,0.931,0.962,32.202,9.000,31,36.158,29.963,182580.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00894.png,1,1001,1001.000,41.708,255,255,116.811,36.969,34.475,11.846,0.922,0.964,37.696,8.000,31,21.801,34.000,255255.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01234.png,1,693,693.000,32.054,255,255,97.154,30.051,29.362,2.790,0.923,0.957,31.257,6.000,20,172.648,29.000,176715.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01220.png,1,810,810.000,38.298,255,255,105.397,32.575,31.660,102.618,0.916,0.957,33.615,17.000,7,112.751,32.000,206550.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00658.png,1,841,841.000,40.628,255,255,106.569,33.017,32.432,163.246,0.931,0.964,34.205,13.000,8,127.875,32.000,214455.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01546.png,1,697,697.000,37.716,255,255,97.154,29.891,29.689,25.153,0.928,0.956,31.305,7.000,28,26.565,30.000,177735.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00880.png,1,969,969.000,38.822,255,255,115.054,35.322,34.929,155.806,0.920,0.959,36.401,9.000,15,142.815,35.000,247095.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01221.png,1,781,781.000,39.444,255,255,102.569,31.913,31.159,163.519,0.933,0.962,32.802,12.000,10,127.569,31.000,199155.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00881.png,1,839,839.000,34.329,255,255,106.569,33.274,32.105,161.517,0.928,0.962,34.409,10.000,15,144.462,32.000,213945.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01547.png,1,1172,1172.000,45.060,255,255,126.711,39.119,38.146,70.801,0.917,0.963,40.311,18.000,7,113.385,38.552,298860.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00659.png,1,705,705.000,39.037,255,255,97.497,30.118,29.803,86.183,0.932,0.962,31.401,12.000,9,127.235,29.000,179775.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00895.png,1,595,595.000,33.749,255,255,89.497,27.756,27.294,9.359,0.933,0.957,28.844,8.000,28,33.690,27.000,151725.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01553.png,1,910,910.000,40.337,255,255,110.811,34.218,33.860,35.638,0.931,0.963,35.511,9.000,33,32.347,34.000,232050.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01235.png,1,767,767.000,37.895,255,255,101.983,31.397,31.104,41.659,0.927,0.959,32.757,9.000,32,31.264,31.000,195585.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00103.png,1,704,704.000,37.209,255,255,97.740,30.385,29.500,73.961,0.926,0.958,31.401,13.000,34,52.765,29.000,179520.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00665.png,1,597,597.000,31.554,255,255,88.669,28.094,27.056,3.626,0.954,0.965,29.155,15.000,35,59.036,26.000,152235.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02072.png,1,746,746.000,37.677,255,255,101.154,30.988,30.652,112.276,0.916,0.956,32.202,14.000,9,126.158,31.000,190230.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02066.png,1,559,559.000,34.085,255,255,86.083,27.382,25.993,28.284,0.948,0.960,28.653,8.000,27,29.249,26.000,142545.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00671.png,1,302,302.000,20.972,255,255,62.770,20.348,18.897,8.476,0.963,0.951,21.471,8.000,26,27.759,19.000,77010.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00117.png,1,2758,2758.000,49.694,255,255,193.823,59.500,59.019,78.903,0.923,0.977,60.638,31.000,7,103.349,59.000,703290.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01209.png,1,630,630.000,34.884,255,255,92.912,28.766,27.885,128.285,0.917,0.953,30.017,14.000,8,119.982,28.000,160650.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00842.png,1,996,996.000,40.097,255,255,121.983,41.252,30.742,116.680,0.841,0.949,44.385,11.000,7,112.521,32.000,253980.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01584.png,1,809,809.000,37.419,255,255,104.569,32.253,31.936,112.208,0.930,0.962,33.601,9.000,13,143.471,32.000,206295.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02099.png,2,805,402.500,35.873,255,255,65.184,20.983,18.378,73.443,0.880,0.908,22.119,24.000,22.500,87.381,19.224,102637.500,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00856.png,1,841,841.000,38.072,255,255,106.225,33.479,31.984,37.079,0.937,0.962,34.540,16.000,39,67.891,31.820,214455.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01590.png,1,577,577.000,30.052,255,255,88.083,27.475,26.739,139.470,0.935,0.955,28.844,8.000,16,146.310,27.000,147135.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01745.png,1,1089,1089.000,41.094,255,255,122.468,37.312,37.161,74.567,0.912,0.961,38.601,9.000,39,36.573,37.000,277695.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01023.png,1,656,656.000,36.364,255,255,94.083,29.434,28.377,70.807,0.931,0.961,30.610,11.000,34,51.633,28.000,167280.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01037.png,1,865,865.000,40.009,255,255,108.569,33.728,32.654,125.862,0.922,0.960,35.000,14.000,8,126.870,33.000,220575.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00329.png,1,1847,1847.000,46.583,255,255,160.024,50.063,46.974,152.378,0.906,0.968,52.202,14.000,12,126.431,47.470,470985.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02258.png,1,828,828.000,36.800,255,255,106.569,32.877,32.067,9.546,0.916,0.958,34.205,12.000,38,52.125,32.000,211140.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01989.png,1,1250,1250.000,41.377,255,255,131.539,40.704,39.100,6.354,0.908,0.966,41.773,6.000,24,168.959,39.000,318750.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01751.png,1,775,775.000,31.313,255,255,108.225,33.117,29.796,83.626,0.831,0.940,36.620,17.000,45,55.008,31.000,197625.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02270.png,1,547,547.000,31.080,255,255,85.497,27.000,25.795,149.078,0.940,0.957,28.018,9.000,14,145.176,26.000,139485.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00467.png,1,1415,1415.000,41.374,255,255,138.953,42.589,42.303,7.640,0.921,0.968,44.102,13.000,40,32.969,42.000,360825.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01779.png,1,780,780.000,36.879,255,255,103.397,32.013,31.023,162.135,0.917,0.955,33.015,9.000,13,144.866,31.752,198900.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00301.png,1,715,715.000,37.791,255,255,97.740,30.232,30.112,34.140,0.941,0.962,31.780,7.000,16,155.854,30.000,182325.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02516.png,1,644,644.000,33.333,255,255,93.497,29.349,27.939,162.928,0.926,0.958,30.529,9.000,14,148.393,28.000,164220.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02502.png,1,643,643.000,37.340,255,255,93.154,28.802,28.424,106.652,0.931,0.957,30.083,7.000,15,164.578,28.991,163965.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00315.png,1,820,820.000,35.590,255,255,105.154,32.418,32.206,26.576,0.932,0.964,33.615,16.000,39,59.621,32.000,209100.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00473.png,1,868,868.000,33.488,255,255,108.811,34.338,32.185,25.373,0.921,0.960,35.228,9.000,36,34.592,33.000,221340.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02264.png,1,726,726.000,34.457,255,255,98.326,30.646,30.162,25.576,0.944,0.965,31.906,17.000,35,57.804,30.000,185130.000,255,NaN,NaN
