Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00136.png,1,1473,1473.000,44.555,255,255,142.953,43.757,42.861,171.873,0.906,0.964,45.277,9.000,17.000,149.470,43.000,375615.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00122.png,1,1564,1564.000,48.511,255,255,147.782,49.966,39.854,96.640,0.900,0.969,50.488,23.000,6.000,97.970,40.000,398820.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00308.png,1,1322,1322.000,42.169,255,255,135.539,42.019,40.059,169.992,0.904,0.962,43.012,10.000,14.000,144.462,40.871,337110.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00334.png,1,1012,1012.000,38.160,255,255,121.640,37.121,34.711,145.452,0.859,0.947,41.049,8.000,13.000,145.923,35.000,258060.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00320.png,1,945,945.000,37.800,255,255,115.640,35.167,34.214,160.623,0.888,0.951,37.014,17.000,10.000,128.418,35.000,240975.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00283.png,4,550,137.500,28.047,255,255,48.349,19.521,9.080,94.918,0.665,0.962,19.684,19.500,13.000,101.198,8.750,35062.500,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00297.png,1,1332,1332.000,40.315,255,255,134.953,42.047,40.334,46.965,0.919,0.966,43.046,17.000,49.000,59.265,40.600,339660.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00268.png,1,434,434.000,30.868,255,255,76.669,23.842,23.177,23.412,0.928,0.946,24.839,9.000,26.000,40.101,23.335,110670.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00240.png,1,1425,1425.000,44.671,255,255,140.368,42.663,42.528,13.351,0.909,0.963,44.045,15.000,45.000,50.528,43.000,363375.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00254.png,1,1469,1469.000,46.021,255,255,141.196,43.505,42.992,47.163,0.926,0.970,44.777,8.000,38.000,23.703,43.000,374595.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00081.png,1,1215,1215.000,38.088,255,255,129.054,40.604,38.099,178.505,0.917,0.965,42.190,11.000,16.000,148.570,38.000,309825.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00095.png,1,633,633.000,34.235,255,255,92.326,28.832,27.954,97.038,0.933,0.956,29.732,16.000,8.000,109.654,28.000,161415.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00042.png,1,1538,1538.000,41.885,255,255,152.510,50.617,38.687,82.072,0.831,0.946,53.852,19.000,61.000,74.932,41.000,392190.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00056.png,1,729,729.000,33.719,255,255,99.154,30.648,30.285,20.280,0.932,0.961,31.780,8.000,26.000,12.724,30.000,185895.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00057.png,1,740,740.000,34.972,255,255,99.740,31.031,30.363,52.989,0.935,0.961,32.249,8.000,30.000,29.745,30.000,188700.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00043.png,1,539,539.000,34.551,255,255,85.255,26.872,25.539,81.248,0.932,0.955,27.893,17.000,34.000,75.466,25.000,137445.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00094.png,1,589,589.000,35.039,255,255,88.326,27.572,27.199,176.915,0.949,0.959,28.653,14.000,9.000,119.249,27.000,150195.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00080.png,1,2081,2081.000,47.817,255,255,175.338,52.175,50.783,11.853,0.851,0.953,57.706,7.000,46.000,27.897,51.000,530655.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00255.png,1,1199,1199.000,41.894,255,255,129.983,39.918,38.244,120.332,0.892,0.961,43.278,13.000,11.000,130.314,38.000,305745.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00241.png,1,2140,2140.000,47.672,255,255,170.853,52.777,51.627,119.823,0.921,0.975,54.203,13.000,16.000,142.496,51.000,545700.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00269.png,1,1104,1104.000,43.294,255,255,122.468,37.936,37.053,179.567,0.925,0.965,38.833,9.000,14.000,145.491,37.000,281520.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00296.png,1,1702,1702.000,47.278,255,255,152.610,47.028,46.080,159.496,0.918,0.971,48.415,11.000,16.000,141.710,46.000,434010.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00282.png,1,750,750.000,32.780,255,255,103.983,34.024,28.066,88.314,0.872,0.948,36.401,17.000,44.000,74.055,29.000,191250.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00321.png,1,1134,1134.000,39.789,255,255,130.711,40.229,35.891,29.087,0.834,0.934,44.643,6.000,31.000,15.593,37.000,289170.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00335.png,1,1096,1096.000,42.154,255,255,121.882,37.781,36.936,18.872,0.927,0.966,38.833,9.000,36.000,34.509,37.000,279480.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00309.png,1,1172,1172.000,43.343,255,255,126.711,38.872,38.389,46.932,0.917,0.963,39.962,10.000,37.000,31.701,38.891,298860.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00123.png,2,1946,973.000,35.772,255,255,122.125,37.386,32.708,109.989,0.826,0.928,42.217,31.500,44.000,89.828,34.277,248115.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00137.png,3,1597,532.333,37.400,255,255,73.450,23.226,20.438,112.999,0.882,0.912,24.932,32.333,28.667,83.700,20.958,135745.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00133.png,1,773,773.000,35.009,255,255,101.983,31.707,31.041,17.358,0.934,0.961,32.757,6.000,25.000,12.339,31.000,197115.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00127.png,1,710,710.000,35.859,255,255,99.497,30.666,29.479,44.420,0.901,0.954,33.302,9.000,32.000,41.348,30.000,181050.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00331.png,1,624,624.000,35.374,255,255,92.326,28.614,27.766,86.452,0.920,0.953,29.682,13.000,34.000,57.381,28.000,159120.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00325.png,1,939,939.000,39.125,255,255,112.569,34.655,34.499,87.037,0.931,0.969,36.401,19.000,41.000,69.076,34.000,239445.000,255,NaN,NaN
