Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-29 P1444 Group 1 Rev 7 R01_00506.png,1,518,518.000,29.432,255,255,83.255,26.269,25.107,12.982,0.939,0.957,27.313,8.000,29.000,23.749,25.000,132090.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01618.png,1,1265,1265.000,45.900,255,255,130.711,41.010,39.274,137.541,0.930,0.970,42.202,13.000,10.000,126.327,39.598,322575.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01195.png,1,836,836.000,39.509,255,255,107.154,32.737,32.515,88.282,0.915,0.959,34.059,12.000,10.000,130.236,32.000,213180.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01181.png,1,753,753.000,34.150,255,255,101.154,31.268,30.662,175.161,0.925,0.961,32.757,9.000,33.000,31.264,30.858,192015.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01180.png,1,549,549.000,34.334,255,255,86.083,26.797,26.085,81.129,0.931,0.952,27.731,13.000,33.000,64.359,26.000,139995.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01194.png,1,654,654.000,39.878,255,255,93.740,29.096,28.619,112.817,0.935,0.957,30.232,8.000,11.000,145.784,28.991,166770.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00261.png,1,761,761.000,38.434,255,255,101.983,31.355,30.902,13.813,0.919,0.957,32.450,9.000,32.000,33.690,31.000,194055.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01619.png,1,438,438.000,29.555,255,255,75.841,23.872,23.362,179.718,0.957,0.957,24.739,7.000,17.000,165.964,23.000,111690.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00507.png,1,741,741.000,32.217,255,255,100.326,31.607,29.850,27.121,0.925,0.958,32.650,9.000,33.000,27.350,30.000,188955.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00513.png,1,1266,1266.000,42.655,255,255,130.711,40.551,39.750,159.454,0.931,0.968,41.677,8.000,19.000,149.744,40.000,322830.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00275.png,1,870,870.000,39.402,255,255,108.569,33.600,32.968,157.824,0.928,0.963,35.228,14.000,8.000,124.592,32.000,221850.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01143.png,1,547,547.000,29.600,255,255,86.326,26.745,26.041,174.773,0.922,0.950,28.160,7.000,26.000,6.116,26.000,139485.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00249.png,1,1263,1263.000,43.313,255,255,133.539,40.483,39.723,18.750,0.890,0.961,41.869,11.000,40.000,40.156,40.000,322065.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01157.png,1,683,683.000,36.099,255,255,96.326,29.679,29.301,153.104,0.925,0.959,31.064,13.000,9.000,123.179,29.000,174165.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00922.png,1,843,843.000,39.839,255,255,105.983,33.073,32.453,76.846,0.943,0.966,34.132,14.000,38.000,58.173,32.000,214965.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01382.png,1,595,595.000,35.417,255,255,91.154,28.729,26.370,11.277,0.900,0.942,31.321,6.000,24.000,16.699,27.000,151725.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00088.png,1,696,696.000,35.152,255,255,98.569,30.399,29.152,155.101,0.900,0.949,31.623,7.000,19.000,161.565,29.954,177480.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01396.png,1,873,873.000,43.111,255,255,108.811,33.600,33.081,3.736,0.927,0.960,34.670,8.000,32.000,33.232,33.000,222615.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00936.png,1,517,517.000,35.803,255,255,83.255,26.046,25.273,102.548,0.937,0.957,27.785,13.000,6.000,120.256,25.000,131835.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00705.png,1,1044,1044.000,42.612,255,255,119.640,36.992,35.934,15.887,0.917,0.962,38.484,7.000,31.000,24.567,36.000,266220.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00063.png,1,1283,1283.000,45.675,255,255,132.125,40.612,40.224,149.049,0.924,0.967,41.881,9.000,15.000,146.689,40.000,327165.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01369.png,1,835,835.000,40.338,255,255,105.983,32.891,32.323,19.641,0.934,0.964,34.059,12.000,36.000,49.764,32.000,212925.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00077.png,1,638,638.000,37.954,255,255,93.740,28.942,28.068,57.085,0.912,0.950,29.967,14.000,34.000,64.290,28.622,162690.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00711.png,1,782,782.000,39.495,255,255,103.397,31.934,31.179,100.176,0.919,0.958,33.287,15.000,7.000,122.735,31.530,199410.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00739.png,1,816,816.000,40.296,255,255,106.326,33.215,31.280,31.480,0.907,0.959,35.609,10.000,34.000,38.157,32.000,208080.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01427.png,1,1020,1020.000,44.271,255,255,118.225,36.410,35.669,176.697,0.917,0.963,37.802,8.000,34.000,37.476,36.000,260100.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01341.png,1,565,565.000,36.218,255,255,86.912,27.292,26.358,48.744,0.940,0.954,28.653,8.000,27.000,29.249,26.870,144075.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01355.png,1,886,886.000,42.802,255,255,109.397,34.113,33.069,67.330,0.930,0.964,35.114,6.000,30.000,19.983,33.000,225930.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01433.png,1,647,647.000,37.573,255,255,93.497,29.173,28.238,4.028,0.930,0.958,30.232,8.000,30.000,34.216,28.000,164985.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01590.png,1,623,623.000,38.938,255,255,91.497,28.398,27.933,159.780,0.935,0.958,29.682,8.000,12.000,147.381,28.000,158865.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00856.png,1,762,762.000,37.648,255,255,101.740,31.471,30.829,144.878,0.925,0.959,32.802,12.000,11.000,127.569,31.000,194310.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01584.png,1,570,570.000,36.538,255,255,87.497,27.197,26.685,150.573,0.936,0.956,28.460,15.000,7.000,108.435,27.000,145350.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00842.png,1,747,747.000,40.400,255,255,99.740,31.315,30.372,145.966,0.944,0.966,32.757,13.000,7.000,121.264,30.000,190485.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00671.png,1,781,781.000,39.444,255,255,102.326,31.604,31.465,173.862,0.937,0.963,32.802,8.000,13.000,142.431,31.000,199155.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00117.png,1,841,841.000,41.551,255,255,107.154,33.313,32.143,14.033,0.920,0.963,34.670,8.000,13.000,146.768,32.000,214455.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01209.png,1,769,769.000,32.779,255,255,102.912,33.006,29.665,30.103,0.912,0.959,35.000,9.000,39.000,36.870,30.000,196095.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00103.png,1,590,590.000,36.898,255,255,89.497,28.221,26.619,95.770,0.926,0.954,29.155,13.000,8.000,120.964,27.000,150450.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00665.png,1,1032,1032.000,42.157,255,255,119.882,36.962,35.550,67.000,0.902,0.959,39.560,17.000,44.000,69.274,36.000,263160.000,255,NaN,NaN
