Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01150.png,1,1135,1135,39.658,255,255,124.953,38.575,37.463,12.810,0.914,0.959,40.262,8,33,14.381,38.000,289425,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00312.png,1,637,637,36.132,255,255,92.912,29.007,27.960,64.971,0.927,0.956,29.967,14,35,64.290,28.000,162435,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00474.png,1,1596,1596,46.639,255,255,147.196,45.261,44.897,133.204,0.926,0.971,46.400,11,15,142.883,45.000,406980,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00460.png,1,1112,1112,43.608,255,255,123.054,37.999,37.260,94.481,0.923,0.965,39.000,17,8,112.620,37.000,283560,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01018.png,1,538,538,34.531,255,255,84.912,26.850,25.513,160.411,0.938,0.954,28.160,7,15,163.496,26.000,137190,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00306.png,1,640,640,33.126,255,255,97.983,29.901,27.252,77.268,0.838,0.936,32.757,17,39,77.661,28.000,163200,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01030.png,1,556,556,33.076,255,255,86.912,27.205,26.022,6.093,0.925,0.950,28.284,7,18,171.870,26.000,141780,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00448.png,1,1573,1573,46.774,255,255,146.953,44.990,44.516,21.848,0.915,0.969,46.141,9,41,29.899,44.000,401115,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01024.png,1,722,722,37.293,255,255,97.740,30.587,30.055,47.031,0.950,0.966,31.623,7,27,18.435,30.000,184110,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00879.png,1,715,715,37.791,255,255,98.569,30.636,29.715,106.802,0.925,0.957,31.780,17,7,102.724,30.000,182325,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00689.png,1,1115,1115,39.750,255,255,123.054,37.956,37.403,98.585,0.925,0.967,39.408,13,11,125.707,37.000,284325,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00851.png,1,760,760,35.185,255,255,101.740,31.415,30.803,18.325,0.923,0.958,32.802,9,35,37.569,31.000,193800,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00845.png,1,1221,1221,41.111,255,255,129.296,39.882,38.981,179.089,0.918,0.965,40.853,7,34,21.541,39.000,311355,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00676.png,1,663,663,33.519,255,255,94.326,30.203,27.949,92.202,0.936,0.960,31.048,18,8,104.931,28.000,169065,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00110.png,1,2442,2442,51.303,255,255,184.995,57.896,53.704,53.766,0.897,0.965,61.098,22,64,68.895,55.000,622710,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00104.png,1,674,674,34.814,255,255,95.497,29.584,29.008,178.966,0.929,0.959,30.676,7,17,160.974,29.000,171870,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00662.png,1,901,901,37.542,255,255,110.811,34.599,33.157,136.536,0.922,0.962,35.805,14,10,125.910,33.785,229755,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00892.png,1,600,600,35.693,255,255,90.326,28.061,27.224,38.130,0.924,0.952,29.206,9,29,38.047,27.577,153000,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01232.png,1,576,576,34.265,255,255,89.497,27.552,26.618,7.705,0.904,0.950,29.069,6,20,176.055,26.000,146880,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00138.png,1,398,398,28.307,255,255,73.255,22.683,22.341,43.595,0.932,0.944,23.601,9,26,36.384,22.627,101490,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01226.png,1,796,796,36.852,255,255,103.983,31.963,31.708,7.738,0.925,0.959,33.287,14,37,57.265,32.000,202980,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00886.png,1,951,951,36.563,255,255,113.397,34.960,34.635,158.896,0.929,0.965,36.401,14,12,127.185,34.000,242505,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01540.png,1,583,583,33.974,255,255,88.669,28.437,26.103,15.226,0.932,0.956,29.547,10,26,23.962,26.000,148665,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01227.png,1,448,448,22.649,255,255,78.326,24.964,22.849,179.890,0.918,0.943,26.476,7,20,169.114,23.730,114240,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00139.png,1,1241,1241,39.585,255,255,131.782,40.084,39.420,89.340,0.898,0.960,42.579,22,8,99.462,40.000,316455,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01541.png,1,772,772,34.948,255,255,101.740,31.613,31.093,57.045,0.937,0.963,32.802,12,35,52.431,31.000,196860,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00887.png,1,763,763,34.541,255,255,101.983,31.829,30.522,15.641,0.922,0.956,33.242,8,27,15.709,31.000,194565,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00893.png,1,514,514,32.949,255,255,82.669,25.851,25.316,62.295,0.945,0.957,26.926,7,25,21.801,25.000,131070,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01233.png,1,793,793,35.899,255,255,103.983,32.056,31.497,85.405,0.922,0.957,33.242,16,38,68.839,32.000,202215,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00105.png,1,732,732,36.970,255,255,100.569,31.289,29.787,71.964,0.909,0.952,32.311,15,36,68.199,30.559,186660,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00663.png,1,706,706,29.404,255,255,97.740,30.890,29.101,6.937,0.929,0.960,32.016,8,28,14.470,29.000,180030,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00677.png,1,472,472,31.053,255,255,79.841,24.889,24.146,6.959,0.930,0.951,25.942,7,26,27.553,24.000,120360,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00111.png,1,906,906,39.340,255,255,112.225,34.553,33.385,86.874,0.904,0.955,35.511,15,38,57.653,34.000,231030,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00844.png,1,1100,1100,39.942,255,255,123.054,38.294,36.574,45.115,0.913,0.964,39.825,13,42,51.116,37.000,280500,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00850.png,1,730,730,34.564,255,255,99.983,30.899,30.080,25.753,0.918,0.954,31.953,8,30,20.136,30.674,186150,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00688.png,1,1052,1052,42.080,255,255,119.640,37.543,35.678,78.201,0.924,0.964,39.000,18,43,67.380,36.000,268260,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00878.png,1,1024,1024,40.960,255,255,118.468,36.347,35.871,49.642,0.917,0.961,37.443,10,35,34.114,36.000,261120,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01025.png,1,931,931,38.000,255,255,111.640,34.594,34.266,79.564,0.939,0.965,35.693,21,42,78.690,34.000,237405,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01031.png,1,1197,1197,42.857,255,255,131.640,45.987,33.141,123.122,0.868,0.964,49.092,9,9,123.366,34.883,305235,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00449.png,1,318,318,29.201,255,255,64.184,20.358,19.888,180.000,0.970,0.952,21.190,7,13,160.710,20.000,81090,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00461.png,1,1290,1290,44.254,255,255,132.711,41.702,39.386,24.234,0.920,0.967,43.046,9,38,30.735,40.000,328950,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00307.png,1,1232,1232,38.742,255,255,130.125,40.279,38.944,86.190,0.914,0.963,41.773,23,50,78.959,39.000,314160,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01019.png,1,1709,1709,46.694,255,255,154.024,46.805,46.490,42.882,0.905,0.966,48.166,13,47,48.366,47.000,435795,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00313.png,1,650,650,35.991,255,255,92.912,29.024,28.514,80.243,0.946,0.962,30.017,8,14,150.018,28.000,165750,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00475.png,1,835,835,39.480,255,255,110.326,34.827,30.526,25.493,0.862,0.950,39.115,8,36,32.471,31.000,212925,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00529.png,1,1336,1336,40.436,255,255,138.711,43.352,39.238,15.301,0.873,0.960,44.822,9,39,38.660,40.000,340680,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01151.png,1,1277,1277,45.477,255,255,131.882,41.416,39.259,172.248,0.923,0.967,42.379,7,33,19.290,39.000,325635,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01145.png,1,833,833,36.957,255,255,105.983,32.842,32.294,174.924,0.932,0.962,33.838,13,10,124.160,32.000,212415,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00515.png,1,691,691,37.392,255,255,97.740,29.889,29.436,112.935,0.909,0.951,31.145,12,9,132.397,29.963,176205,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00273.png,1,1183,1183,38.434,255,255,127.539,40.081,37.580,5.847,0.914,0.963,41.773,7,32,11.041,38.000,301665,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01179.png,1,855,855,36.383,255,255,107.397,33.358,32.634,49.520,0.932,0.961,34.482,16,40,60.461,33.000,218025,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00267.png,1,380,380,27.066,255,255,71.012,22.212,21.783,152.003,0.947,0.951,23.324,8,13,149.036,22.000,96900,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00501.png,1,1613,1613,40.124,255,255,157.681,47.570,43.173,13.238,0.815,0.942,51.788,7,28,169.992,44.000,411315,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01192.png,1,1414,1414,45.909,255,255,138.953,42.653,42.210,5.649,0.920,0.968,43.681,6,33,15.945,42.000,360570,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00298.png,1,878,878,38.953,255,255,107.983,33.627,33.245,63.264,0.946,0.967,34.986,15,40,59.036,33.000,223890,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01186.png,1,756,756,38.182,255,255,100.569,31.274,30.779,72.812,0.939,0.962,32.311,15,37,68.199,31.000,192780,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01353.png,1,794,794,35.944,255,255,103.397,32.012,31.581,1.847,0.933,0.961,33.121,15,7,118.887,31.820,202470,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01435.png,1,540,540,33.750,255,255,85.255,26.373,26.070,60.136,0.934,0.956,27.659,12,31,49.399,26.000,137700,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01421.png,1,570,570,28.274,255,255,87.497,27.862,26.048,13.220,0.936,0.956,29.069,8,30,26.565,26.000,145350,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00059.png,1,666,666,32.889,255,255,95.497,29.224,29.017,145.975,0.918,0.955,30.610,14,10,128.367,29.000,169830,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01347.png,1,586,586,36.625,255,255,89.497,27.391,27.239,147.464,0.919,0.951,28.601,9,11,143.531,27.000,149430,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00071.png,1,1936,1936,41.905,255,255,185.095,67.657,36.433,81.833,0.710,0.936,71.197,22,77,79.479,39.000,493680,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01409.png,1,916,916,37.388,255,255,113.640,35.732,32.640,16.043,0.891,0.948,37.483,6,26,9.211,33.000,233580,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00717.png,1,806,806,38.109,255,255,105.640,32.088,31.982,82.165,0.908,0.953,33.734,7,17,168.024,32.527,205530,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00703.png,1,1011,1011,39.647,255,255,116.225,36.276,35.485,172.979,0.941,0.968,37.216,9,35,30.700,35.000,257805,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00065.png,1,1412,1412,45.040,255,255,139.196,42.723,42.081,9.182,0.916,0.965,43.909,9,39,30.069,42.426,360060,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01390.png,1,865,865,37.560,255,255,108.326,33.837,32.549,18.448,0.926,0.965,35.805,9,31,35.910,32.000,220575,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00930.png,1,726,726,35.072,255,255,99.397,30.668,30.141,54.338,0.923,0.955,31.623,19,8,108.435,30.406,185130,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00924.png,1,815,815,38.681,255,255,105.740,35.401,29.312,107.838,0.916,0.966,37.000,15,7,108.925,29.000,207825,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01384.png,1,850,850,36.957,255,255,107.983,33.119,32.678,117.646,0.916,0.957,34.176,17,8,110.556,33.000,216750,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00918.png,1,1008,1008,41.143,255,255,117.054,36.219,35.435,102.303,0.924,0.966,37.363,20,43,74.476,36.000,257040,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00932.png,1,857,857,39.750,255,255,110.569,34.718,31.429,19.822,0.881,0.950,37.736,7,33,32.005,32.000,218535,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01392.png,1,532,532,34.103,255,255,84.912,26.175,25.878,133.529,0.927,0.949,27.295,13,8,118.443,26.000,135660,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00098.png,1,884,884,38.385,255,255,109.397,33.972,33.132,154.304,0.928,0.963,35.000,12,13,143.130,33.000,225420,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01386.png,1,534,534,29.667,255,255,84.669,26.632,25.530,27.175,0.936,0.954,28.018,8,30,34.824,26.000,136170,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00926.png,1,843,843,37.367,255,255,105.983,33.144,32.384,172.953,0.943,0.966,34.205,7,19,164.745,32.000,214965,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00715.png,1,911,911,40.381,255,255,111.397,34.563,33.559,89.472,0.923,0.962,35.511,15,8,122.347,33.000,232305,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00073.png,1,604,604,29.960,255,255,93.983,29.915,25.708,82.669,0.859,0.930,32.388,18,8,98.881,27.000,154020,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01379.png,1,811,811,39.179,255,255,105.983,32.751,31.528,24.350,0.907,0.953,34.205,7,18,164.745,32.000,206805,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00067.png,1,514,514,30.577,255,255,84.083,25.910,25.258,168.006,0.914,0.947,27.019,12,11,128.991,25.931,131070,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00701.png,1,685,685,37.047,255,255,95.497,29.831,29.237,44.778,0.944,0.963,31.145,10,32,42.397,29.000,174675,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00729.png,1,803,803,37.949,255,255,103.983,32.081,31.869,13.199,0.933,0.963,33.287,15,38,57.265,32.000,204765,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01437.png,1,944,944,39.317,255,255,113.397,35.625,33.739,61.335,0.923,0.961,37.443,12,39,55.886,34.000,240720,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01351.png,1,769,769,38.838,255,255,101.983,31.311,31.271,71.510,0.929,0.960,32.573,17,38,72.121,31.000,196095,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01345.png,1,688,688,33.992,255,255,97.154,29.964,29.235,146.423,0.916,0.952,31.401,9,13,142.765,29.698,175440,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01423.png,1,940,940,40.799,255,255,113.397,35.077,34.120,27.604,0.919,0.962,36.235,11,36,39.401,34.000,239700,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01190.png,1,997,997,43.273,255,255,116.468,35.850,35.410,13.104,0.924,0.962,37.108,6,20,165.964,35.920,254235,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01184.png,1,736,736,38.017,255,255,99.983,30.885,30.342,71.128,0.925,0.956,32.062,22,38,86.424,30.000,187680,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00271.png,1,1441,1441,43.587,255,255,140.368,43.089,42.580,151.492,0.919,0.969,44.147,8,33,13.092,42.933,367455,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00517.png,1,307,307,25.842,255,255,64.184,20.152,19.397,55.166,0.936,0.939,21.260,8,26,41.186,19.799,78285,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00503.png,1,871,871,35.551,255,255,107.983,33.551,33.054,33.657,0.939,0.966,34.785,8,31,18.435,33.000,222105,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00265.png,1,791,791,34.332,255,255,103.397,32.191,31.286,29.839,0.930,0.959,33.287,10,34,32.735,31.820,201705,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01153.png,1,530,530,28.726,255,255,84.669,26.323,25.636,6.258,0.929,0.955,27.459,10,32,33.111,26.000,135150,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00259.png,2,1588,794,45.672,255,255,93.326,29.654,26.908,104.489,0.890,0.936,30.811,22.500,33.500,91.236,27.221,202470,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01147.png,1,726,726,37.500,255,255,99.397,30.506,30.302,103.933,0.923,0.956,31.780,7,17,155.854,30.358,185130,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00488.png,1,753,753,36.377,255,255,102.326,31.402,30.532,50.014,0.904,0.957,32.802,13,36,52.431,31.000,192015,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00305.png,1,2340,2340,48.447,255,255,179.581,55.717,53.473,5.589,0.912,0.973,56.921,7,43,18.435,54.000,596700,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00463.png,1,985,985,40.204,255,255,115.640,35.719,35.111,18.258,0.926,0.963,36.674,7,29,11.004,35.000,251175,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00477.png,1,807,807,36.599,255,255,103.983,32.237,31.874,12.392,0.938,0.964,33.287,9,33,32.735,32.000,205785,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00311.png,1,578,578,33.605,255,255,88.326,27.354,26.904,6.359,0.931,0.955,28.636,7,22,12.095,27.000,147390,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01027.png,1,1058,1058,42.337,255,255,121.054,37.120,36.290,130.904,0.907,0.960,38.419,9,14,141.340,37.000,269790,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00339.png,1,816,816,37.743,255,255,104.569,32.425,32.042,159.176,0.938,0.966,33.601,10,14,143.471,32.000,208080,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01033.png,1,590,590,36.875,255,255,88.669,27.508,27.309,139.468,0.943,0.960,28.653,13,8,119.249,27.000,150450,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00846.png,1,729,729,39.427,255,255,99.983,30.609,30.325,10.262,0.916,0.952,31.906,9,31,32.196,30.986,185895,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00852.png,1,657,657,36.379,255,255,93.497,29.223,28.625,63.064,0.944,0.963,30.529,14,35,58.392,28.000,167535,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00661.png,1,1176,1176,39.676,255,255,126.468,39.045,38.349,6.573,0.924,0.967,40.311,7,21,156.615,38.000,299880,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00107.png,1,529,529,30.057,255,255,84.912,26.265,25.644,15.806,0.922,0.950,27.203,7,19,162.897,26.000,134895,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_01219.png,1,659,659,34.039,255,255,93.740,29.217,28.718,63.835,0.942,0.961,30.232,13,35,55.784,28.991,168045,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00113.png,1,887,887,35.494,255,255,109.397,34.216,33.007,29.082,0.931,0.965,35.735,9,30,17.928,33.000,226185,255,NaN,NaN
2024-10-30 P2328 Group 4 Rev 1 R01 PP1_00675.png,1,920,920,41.667,255,255,113.397,35.479,33.016,21.555,0.899,0.959,37.802,10,37,37.476,33.000,234600,255,NaN,NaN
