Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00148.png,1,493,493,25.518,255,255,81.497,25.831,24.300,0.697,0.933,0.953,27.166,7,25,6.340,24.000,125715,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00376.png,1,569,569,31.506,255,255,88.083,27.630,26.221,5.333,0.922,0.951,28.653,10,29,29.249,26.000,145095,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00410.png,1,895,895,40.516,255,255,109.397,34.100,33.418,14.583,0.940,0.966,35.114,7,30,19.983,33.000,228225,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R01_00161.png,1,1126,1126,43.308,255,255,123.882,38.800,36.951,6.084,0.922,0.964,39.962,9,36,31.701,37.000,287130,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00404.png,1,637,637,35.271,255,255,93.740,28.786,28.175,110.451,0.911,0.951,29.833,17,7,103.570,28.991,162435,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00362.png,1,847,847,37.578,255,255,106.811,32.875,32.804,158.324,0.933,0.964,33.956,21,7,103.627,33.000,215985,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R01_00149.png,1,886,886,40.981,255,255,108.811,33.835,33.341,17.751,0.940,0.966,34.986,8,33,30.964,33.000,225930,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00438.png,1,1088,1088,39.506,255,255,122.468,38.144,36.317,20.932,0.912,0.962,39.205,10,39,37.747,37.000,277440,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00389.png,1,481,481,30.833,255,255,80.669,25.140,24.361,29.798,0.929,0.950,26.249,10,30,40.365,24.749,122655,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00388.png,1,913,913,39.627,255,255,111.397,34.670,33.529,133.047,0.925,0.964,35.805,13,10,125.910,34.000,232815,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00439.png,1,975,975,39.828,255,255,114.225,35.428,35.041,139.512,0.939,0.967,36.892,12,13,147.171,35.000,248625,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R01_00148.png,1,658,658,39.143,255,255,93.740,29.075,28.815,175.284,0.941,0.961,30.463,6,25,23.199,28.991,167790,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00405.png,1,684,684,35.331,255,255,99.154,30.044,28.987,145.682,0.874,0.934,31.305,14,8,116.565,29.000,174420,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R01_00160.png,2,1737,868.500,41.181,255,255,109.397,34.689,31.296,169.435,0.896,0.956,35.805,11.500,37.500,87.888,31.592,221467.500,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00363.png,1,888,888,38.558,255,255,109.640,33.850,33.402,7.187,0.928,0.961,34.986,9,16,149.036,33.941,226440,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00377.png,1,508,508,28.864,255,255,82.669,26.298,24.596,10.119,0.934,0.955,27.857,7,27,21.038,25.000,129540,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00411.png,1,773,773,35.853,255,255,102.569,31.959,30.796,166.294,0.923,0.958,32.985,10,18,165.964,31.000,197115,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00149.png,1,1097,1097,43.020,255,255,122.468,38.559,36.223,58.445,0.919,0.965,39.661,9,37,33.690,36.000,279735,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00161.png,1,776,776,39.192,255,255,101.983,31.677,31.190,19.006,0.938,0.962,32.757,6,26,12.339,31.000,197880,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00607.png,1,604,604,29.960,255,255,89.497,27.915,27.550,9.638,0.948,0.961,29.155,13,37,59.036,27.000,154020,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00613.png,1,499,499,29.756,255,255,81.841,25.666,24.755,144.291,0.936,0.956,26.926,9,14,148.671,25.000,127245,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00175.png,1,730,730,33.765,255,255,99.154,30.576,30.398,30.230,0.933,0.960,31.906,16,38,57.804,30.000,186150,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00029.png,1,546,546,35.000,255,255,86.083,27.194,25.564,45.171,0.926,0.952,28.601,12,31,53.531,26.000,139230,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00015.png,1,993,993,42.219,255,255,115.640,35.818,35.299,3.157,0.933,0.966,36.878,6,20,167.471,35.000,253215,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00773.png,1,526,526,34.583,255,255,83.255,26.225,25.538,171.123,0.954,0.962,27.313,7,14,156.251,25.000,134130,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00767.png,1,582,582,33.837,255,255,90.083,28.009,26.456,12.060,0.901,0.946,30.887,7,27,29.055,26.000,148410,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00001.png,1,1483,1483,42.615,255,255,141.539,44.409,42.518,66.537,0.930,0.972,45.453,14,47,50.356,42.000,378165,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R01_00028.png,1,379,379,26.956,255,255,71.598,22.184,21.753,103.723,0.929,0.945,23.345,11,10,133.264,22.000,96645,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00559.png,1,621,621,28.125,255,255,93.983,28.863,27.395,25.096,0.883,0.944,30.806,8,19,166.866,27.727,158355,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00571.png,1,500,500,33.738,255,255,81.497,25.612,24.857,90.903,0.946,0.954,26.683,15,32,77.005,25.000,127500,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R01_00014.png,1,557,557,33.963,255,255,86.326,26.722,26.540,71.790,0.939,0.955,27.785,13,32,59.744,26.870,142035,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00217.png,1,866,866,38.387,255,255,107.983,33.837,32.587,178.158,0.933,0.964,34.785,7,29,18.435,32.000,220830,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00203.png,1,854,854,37.082,255,255,111.640,34.870,31.183,164.359,0.861,0.946,38.079,7,13,150.068,32.000,217770,255,NaN,NaN
